# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0817F3EC	0x0817F3ED	thumb	MonAnimDummySpriteCallback
0x0817F3F0	0x0817F473	thumb	SetPosForRotation
0x0817F474	0x0817F495	thumb	GetSpeciesBackAnimSet
0x0817F498	0x0817F543	thumb	Task_HandleMonAnimation
0x0817F544	0x0817F577	thumb	LaunchAnimationTaskForFrontSprite
0x0817F578	0x0817F593	thumb	StartMonSummaryAnimation
0x0817F594	0x0817F60B	thumb	LaunchAnimationTaskForBackSprite
0x0817F60C	0x0817F617	thumb	SetSpriteCB_MonAnimDummy
0x0817F618	0x0817F66F	thumb	SetAffineData
0x0817F670	0x0817F6D3	thumb	HandleStartAffineAnim
0x0817F6D4	0x0817F70B	thumb	HandleSetAffineData
0x0817F70C	0x0817F723	thumb	TryFlipX
0x0817F724	0x0817F755	thumb	InitAnimData
0x0817F758	0x0817F77B	thumb	AddNewAnim
0x0817F77C	0x0817F805	thumb	ResetSpriteAfterAnim
0x0817F808	0x0817F897	thumb	Anim_CircularStretchTwice
0x0817F898	0x0817F8FB	thumb	Anim_HorizontalVibrate
0x0817F8FC	0x0817F959	thumb	HorizontalSlide
0x0817F95C	0x0817F977	thumb	Anim_HorizontalSlide
0x0817F978	0x0817F9D7	thumb	VerticalSlide
0x0817F9D8	0x0817F9F3	thumb	Anim_VerticalSlide
0x0817F9F4	0x0817FA6B	thumb	VerticalJumps
0x0817FA6C	0x0817FA87	thumb	Anim_VerticalJumps_Big
0x0817FA88	0x0817FB63	thumb	Anim_VerticalJumpsHorizontalJumps
0x0817FB64	0x0817FC1D	thumb	Anim_GrowVibrate
0x0817FC20	0x0817FCC3	thumb	Zigzag
0x0817FCC4	0x0817FCDB	thumb	Anim_ZigzagFast
0x0817FCDC	0x0817FD21	thumb	HorizontalShake
0x0817FD24	0x0817FD43	thumb	Anim_HorizontalShake
0x0817FD44	0x0817FD87	thumb	VerticalShake
0x0817FD88	0x0817FDA3	thumb	Anim_VerticalShake
0x0817FDA4	0x0817FE2F	thumb	Anim_CircularVibrate
0x0817FE30	0x0817FEFD	thumb	Twist
0x0817FF00	0x0817FF3B	thumb	Anim_Twist
0x0817FF3C	0x0817FFB5	thumb	Spin
0x0817FFB8	0x0817FFEF	thumb	Anim_Spin_Long
0x0817FFF0	0x0818008F	thumb	CircleCounterclockwise
0x08180090	0x081800CF	thumb	Anim_CircleCounterclockwise
0x081800D0	0x08180133	thumb	Anim_GlowBlack
0x08180134	0x0818020F	thumb	Anim_HorizontalStretch
0x08180210	0x08180319	thumb	Anim_VerticalStretch
0x0818031C	0x0818039D	thumb	VerticalShakeTwice
0x081803A0	0x081803BB	thumb	Anim_VerticalShakeTwice
0x081803BC	0x08180473	thumb	Anim_TipMoveForward
0x08180474	0x081804F7	thumb	Anim_HorizontalPivot
0x081804F8	0x08180593	thumb	VerticalSlideWobble
0x08180594	0x081805AF	thumb	Anim_VerticalSlideWobble
0x081805B0	0x08180653	thumb	RisingWobble
0x08180654	0x0818066F	thumb	Anim_RisingWobble
0x08180670	0x08180713	thumb	Anim_HorizontalSlideWobble
0x08180714	0x08180809	thumb	VerticalSquishBounce
0x0818080C	0x08180827	thumb	Anim_VerticalSquishBounce
0x08180828	0x081808D5	thumb	ShrinkGrow
0x081808D8	0x081808FD	thumb	Anim_ShrinkGrow
0x08180900	0x08180A4F	thumb	BounceRotateToSides
0x08180A50	0x08180A8B	thumb	Anim_BounceRotateToSides
0x08180A8C	0x08180AF7	thumb	Anim_GlowOrange
0x08180AF8	0x08180B5B	thumb	Anim_GlowRed
0x08180B5C	0x08180BC1	thumb	Anim_GlowBlue
0x08180BC4	0x08180C2F	thumb	Anim_GlowYellow
0x08180C30	0x08180C9B	thumb	Anim_GlowPurple
0x08180C9C	0x08180CB3	thumb	Anim_BackAndLunge
0x08180CB4	0x08180CE7	thumb	BackAndLunge_0
0x08180CE8	0x08180D43	thumb	BackAndLunge_1
0x08180D44	0x08180DBF	thumb	BackAndLunge_2
0x08180DC0	0x08180E27	thumb	BackAndLunge_3
0x08180E28	0x08180E5B	thumb	BackAndLunge_4
0x08180E5C	0x08180E77	thumb	Anim_BackFlip
0x08180E78	0x08180ECF	thumb	BackFlip_0
0x08180ED0	0x08180F2B	thumb	BackFlip_1
0x08180F2C	0x08180FA7	thumb	BackFlip_2
0x08180FA8	0x0818100B	thumb	Anim_Flicker
0x0818100C	0x08181023	thumb	Anim_BackFlipBig
0x08181024	0x08181067	thumb	BackFlipBig_0
0x08181068	0x081810C3	thumb	BackFlipBig_1
0x081810C4	0x081810F7	thumb	BackFlipBig_2
0x081810F8	0x0818110F	thumb	Anim_FrontFlip
0x08181110	0x08181143	thumb	FrontFlip_0
0x08181144	0x081811A3	thumb	FrontFlip_1
0x081811A4	0x081811DF	thumb	FrontFlip_2
0x081811E0	0x08181213	thumb	Anim_TumblingFrontFlip
0x08181214	0x08181353	thumb	TumblingFrontFlip
0x08181354	0x0818136F	thumb	Anim_Figure8
0x08181370	0x08181417	thumb	Figure8
0x08181418	0x081814D3	thumb	Anim_FlashYellow
0x081814D4	0x0818159F	thumb	SwingConcave
0x081815A0	0x081815D3	thumb	Anim_SwingConcave_FastShort
0x081815D4	0x0818169F	thumb	SwingConvex
0x081816A0	0x081816D3	thumb	Anim_SwingConvex_FastShort
0x081816D4	0x08181707	thumb	Anim_RotateUpSlamDown
0x08181708	0x0818176F	thumb	RotateUpSlamDown_0
0x08181770	0x08181793	thumb	RotateUpSlamDown_1
0x08181794	0x0818180F	thumb	RotateUpSlamDown_2
0x08181810	0x0818195F	thumb	DeepVerticalSquishBounce
0x08181960	0x08181993	thumb	Anim_DeepVerticalSquishBounce
0x08181994	0x08181A75	thumb	Anim_HorizontalJumps
0x08181A78	0x08181ABB	thumb	Anim_HorizontalJumpsVerticalStretch
0x08181ABC	0x08181B49	thumb	HorizontalJumpsVerticalStretch_0
0x08181B4C	0x08181C2B	thumb	HorizontalJumpsVerticalStretch_1
0x08181C2C	0x08181CE7	thumb	HorizontalJumpsVerticalStretch_2
0x08181CE8	0x08181DAF	thumb	RotateToSides
0x08181DB0	0x08181DE3	thumb	Anim_RotateToSides_Fast
0x08181DE4	0x08181E8F	thumb	Anim_RotateUpToSides
0x08181E90	0x08181EF7	thumb	Anim_FlickerIncreasing
0x08181EF8	0x08181F13	thumb	Anim_TipHopForward
0x08181F14	0x08181F4F	thumb	TipHopForward_0
0x08181F50	0x08181FBF	thumb	TipHopForward_1
0x08181FC0	0x0818201B	thumb	TipHopForward_2
0x0818201C	0x081820DF	thumb	Anim_PivotShake
0x081820E0	0x081820FB	thumb	Anim_TipAndShake
0x081820FC	0x08182169	thumb	TipAndShake_0
0x0818216C	0x081821C9	thumb	TipAndShake_1
0x081821CC	0x08182247	thumb	TipAndShake_2
0x08182248	0x081822AD	thumb	TipAndShake_3
0x081822B0	0x0818236D	thumb	Anim_VibrateToCorners
0x08182370	0x0818249F	thumb	Anim_GrowInStages
0x081824A0	0x08182545	thumb	Anim_VerticalSpring
0x08182548	0x081825D9	thumb	Anim_VerticalRepeatedSpring
0x081825DC	0x081825F7	thumb	Anim_SpringRising
0x081825F8	0x08182645	thumb	SpringRising_0
0x08182648	0x081826F7	thumb	SpringRising_1
0x081826F8	0x08182763	thumb	SpringRising_2
0x08182764	0x081827F9	thumb	HorizontalSpring
0x081827FC	0x0818282D	thumb	Anim_HorizontalSpring
0x08182830	0x081828C5	thumb	HorizontalRepeatedSpring
0x081828C8	0x081828F9	thumb	Anim_HorizontalRepeatedSpring_Slow
0x081828FC	0x081829A9	thumb	Anim_HorizontalSlideShrink
0x081829AC	0x08182A69	thumb	Anim_LungeGrow
0x08182A6C	0x08182B21	thumb	Anim_CircleIntoBackground
0x08182B24	0x08182C17	thumb	Anim_RapidHorizontalHops
0x08182C18	0x08182D23	thumb	Anim_FourPetal
0x08182D24	0x08182D3F	thumb	Anim_VerticalSquishBounce_Slow
0x08182D40	0x08182D5B	thumb	Anim_HorizontalSlide_Slow
0x08182D5C	0x08182D77	thumb	Anim_VerticalSlide_Slow
0x08182D78	0x08182DB3	thumb	Anim_BounceRotateToSides_Small
0x08182DB4	0x08182DC1	thumb	Anim_BounceRotateToSides_Slow
0x08182DC4	0x08182DD1	thumb	Anim_BounceRotateToSides_SmallSlow
0x08182DD4	0x08182DFF	thumb	Anim_ZigzagSlow
0x08182E00	0x08182E1F	thumb	Anim_HorizontalShake_Slow
0x08182E20	0x08182E3B	thumb	Anim_VertialShake_Slow
0x08182E3C	0x08182E7B	thumb	Anim_Twist_Twice
0x08182E7C	0x08182EBB	thumb	Anim_CircleCounterclockwise_Slow
0x08182EBC	0x08182ED7	thumb	Anim_VerticalShakeTwice_Slow
0x08182ED8	0x08182EF3	thumb	Anim_VerticalSlideWobble_Small
0x08182EF4	0x08182F0F	thumb	Anim_VerticalJumps_Small
0x08182F10	0x08182F47	thumb	Anim_Spin
0x08182F48	0x08182F7F	thumb	Anim_TumblingFrontFlip_Twice
0x08182F80	0x08182FB7	thumb	Anim_DeepVerticalSquishBounce_Twice
0x08182FB8	0x08182FFB	thumb	Anim_HorizontalJumpsVerticalStretch_Twice
0x08182FFC	0x0818302F	thumb	Anim_RotateToSides
0x08183030	0x08183067	thumb	Anim_RotateToSides_Twice
0x08183068	0x0818309B	thumb	Anim_SwingConcave
0x0818309C	0x081830D3	thumb	Anim_SwingConcave_Fast
0x081830D4	0x08183107	thumb	Anim_SwingConvex
0x08183108	0x0818313F	thumb	Anim_SwingConvex_Fast
0x08183140	0x08183193	thumb	VerticalShakeBack
0x08183194	0x081831B3	thumb	Anim_VerticalShakeBack
0x081831B4	0x081831D3	thumb	Anim_VerticalShakeBack_Slow
0x081831D4	0x081832C7	thumb	Anim_VerticalShakeHorizontalSlide_Slow
0x081832C8	0x081833E7	thumb	VerticalStretchBothEnds
0x081833E8	0x08183415	thumb	Anim_VerticalStretchBothEnds_Slow
0x08183418	0x08183543	thumb	HorizontalStretchFar
0x08183544	0x08183571	thumb	Anim_HorizontalStretchFar_Slow
0x08183574	0x08183615	thumb	VerticalShakeLowTwice
0x08183618	0x08183637	thumb	Anim_VerticalShakeLowTwice
0x08183638	0x08183657	thumb	Anim_HorizontalShake_Fast
0x08183658	0x08183673	thumb	Anim_HorizontalSlide_Fast
0x08183674	0x081836D7	thumb	Anim_HorizontalVibrate_Fast
0x081836D8	0x0818373B	thumb	Anim_HorizontalVibrate_Fastest
0x0818373C	0x0818375B	thumb	Anim_VerticalShakeBack_Fast
0x0818375C	0x0818377B	thumb	Anim_VerticalShakeLowTwice_Slow
0x0818377C	0x0818379B	thumb	Anim_VerticalShakeLowTwice_Fast
0x0818379C	0x081837DB	thumb	Anim_CircleCounterclockwise_Long
0x081837DC	0x08183939	thumb	GrowStutter
0x0818393C	0x08183969	thumb	Anim_GrowStutter_Slow
0x0818396C	0x08183A5F	thumb	Anim_VerticalShakeHorizontalSlide
0x08183A60	0x08183B4B	thumb	Anim_VerticalShakeHorizontalSlide_Fast
0x08183B4C	0x08183C0B	thumb	TriangleDown
0x08183C0C	0x08183C2B	thumb	Anim_TriangleDown_Slow
0x08183C2C	0x08183C4B	thumb	Anim_TriangleDown
0x08183C4C	0x08183C6B	thumb	Anim_TriangleDown_Fast
0x08183C6C	0x08183CED	thumb	Grow
0x08183CF0	0x08183D27	thumb	Anim_Grow
0x08183D28	0x08183D5F	thumb	Anim_Grow_Twice
0x08183D60	0x08183D93	thumb	Anim_HorizontalSpring_Fast
0x08183D94	0x08183DC5	thumb	Anim_HorizontalSpring_Slow
0x08183DC8	0x08183DFB	thumb	Anim_HorizontalRepeatedSpring_Fast
0x08183DFC	0x08183E2D	thumb	Anim_HorizontalRepeatedSpring
0x08183E30	0x08183E55	thumb	Anim_ShrinkGrow_Fast
0x08183E58	0x08183E7D	thumb	Anim_ShrinkGrow_Slow
0x08183E80	0x08183EAD	thumb	Anim_VerticalStretchBothEnds
0x08183EB0	0x08183EDF	thumb	Anim_VerticalStretchBothEnds_Twice
0x08183EE0	0x08183F11	thumb	Anim_HorizontalStretchFar_Twice
0x08183F14	0x08183F43	thumb	Anim_HorizontalStretchFar
0x08183F44	0x08183F75	thumb	Anim_GrowStutter_Twice
0x08183F78	0x08183FA7	thumb	Anim_GrowStutter
0x08183FA8	0x08184047	thumb	ConcaveArc
0x08184048	0x0818406F	thumb	Anim_ConcaveArcLarge_Slow
0x08184070	0x08184097	thumb	Anim_ConcaveArcLarge
0x08184098	0x081840C1	thumb	Anim_ConcaveArcLarge_Twice
0x081840C4	0x0818418D	thumb	ConvexDoubleArc
0x08184190	0x081841B9	thumb	Anim_ConvexDoubleArc_Slow
0x081841BC	0x081841E5	thumb	Anim_ConvexDoubleArc
0x081841E8	0x08184211	thumb	Anim_ConvexDoubleArc_Twice
0x08184214	0x0818423B	thumb	Anim_ConcaveArcSmall_Slow
0x0818423C	0x08184263	thumb	Anim_ConcaveArcSmall
0x08184264	0x0818428F	thumb	Anim_ConcaveArcSmall_Twice
0x08184290	0x081842D9	thumb	SetHorizontalDip
0x081842DC	0x0818435D	thumb	Anim_HorizontalDip
0x08184360	0x081843E1	thumb	Anim_HorizontalDip_Fast
0x081843E4	0x08184465	thumb	Anim_HorizontalDip_Twice
0x08184468	0x0818454F	thumb	ShrinkGrowVibrate
0x08184550	0x0818457B	thumb	Anim_ShrinkGrowVibrate_Fast
0x0818457C	0x081845A5	thumb	Anim_ShrinkGrowVibrate
0x081845A8	0x081845D1	thumb	Anim_ShrinkGrowVibrate_Slow
0x081845D4	0x0818460F	thumb	JoltRight
0x08184610	0x0818463F	thumb	JoltRight_0
0x08184640	0x08184677	thumb	JoltRight_1
0x08184678	0x081846B7	thumb	JoltRight_2
0x081846B8	0x081846EB	thumb	JoltRight_3
0x081846EC	0x08184717	thumb	Anim_JoltRight_Fast
0x08184718	0x08184743	thumb	Anim_JoltRight
0x08184744	0x0818476F	thumb	Anim_JoltRight_Slow
0x08184770	0x08184795	thumb	SetShakeFlashYellowPos
0x08184798	0x08184833	thumb	ShakeFlashYellow
0x08184834	0x0818486B	thumb	Anim_ShakeFlashYellow_Fast
0x0818486C	0x081848A3	thumb	Anim_ShakeFlashYellow
0x081848A4	0x081848DD	thumb	Anim_ShakeFlashYellow_Slow
0x081848E0	0x08184933	thumb	ShakeGlow_Blend
0x08184934	0x081849D1	thumb	ShakeGlow_Move
0x081849D4	0x08184A3B	thumb	Anim_ShakeGlowRed_Fast
0x08184A3C	0x08184AA3	thumb	Anim_ShakeGlowRed
0x08184AA4	0x08184B0B	thumb	Anim_ShakeGlowRed_Slow
0x08184B0C	0x08184B75	thumb	Anim_ShakeGlowGreen_Fast
0x08184B78	0x08184BDF	thumb	Anim_ShakeGlowGreen
0x08184BE0	0x08184C47	thumb	Anim_ShakeGlowGreen_Slow
0x08184C48	0x08184CAF	thumb	Anim_ShakeGlowBlue_Fast
0x08184CB0	0x08184D19	thumb	Anim_ShakeGlowBlue
0x08184D1C	0x08184D85	thumb	Anim_ShakeGlowBlue_Slow
0x08184D88	0x08184DA3	thumb	WaitAnimEnd
0x08184DA4	0x08184E57	thumb	RecordedBattle_Init
0x08184E58	0x08184FBB	thumb	RecordedBattle_SetTrainerInfo
0x08184FBC	0x08185007	thumb	RecordedBattle_SetBattlerAction
0x08185008	0x08185053	thumb	RecordedBattle_ClearBattlerAction
0x08185054	0x081850CD	thumb	RecordedBattle_GetBattlerAction
0x081850D0	0x081850DB	thumb	GetRecordedBattleMode
0x081850DC	0x081851A7	thumb	RecordedBattle_BufferNewBattlerData
0x081851A8	0x08185277	thumb	RecordedBattle_RecordAllBattlerData
0x08185278	0x0818528D	thumb	GetNextRecordedDataByte
0x08185290	0x081852AF	thumb	CanCopyRecordedBattleSaveData
0x081852B0	0x081852EF	thumb	IsRecordedBattleSaveValid
0x081852F0	0x08185337	thumb	RecordedBattleToSave
0x08185338	0x08185A53	thumb	MoveRecordedBattleToSaveData
0x08185A54	0x08185A85	thumb	TryCopyRecordedBattleSaveData
0x08185A88	0x08185AAD	thumb	CopyRecordedBattleFromSave
0x08185AB0	0x08185B1B	thumb	CB2_RecordedBattleEnd
0x08185B1C	0x08185B5F	thumb	Task_StartAfterCountdown
0x08185B60	0x08185E23	thumb	SetVariablesForRecordedBattle
0x08185E24	0x08185E8B	thumb	PlayRecordedBattle
0x08185E8C	0x08185E9D	thumb	CB2_RecordedBattle
0x08185EA0	0x08185EAB	thumb	GetRecordedBattleFrontierFacility
0x08185EAC	0x08185EB7	thumb	GetRecordedBattleFronterBrainSymbol
0x08185EB8	0x08185EFB	thumb	RecordedBattle_SaveParties
0x08185EFC	0x08185F3F	thumb	RecordedBattle_RestoreSavedParties
0x08185F40	0x08185F83	thumb	GetActiveBattlerLinkPlayerGender
0x08185F84	0x08185F8F	thumb	RecordedBattle_ClearFrontierPassFlag
0x08185F90	0x08185FAB	thumb	RecordedBattle_SetFrontierPassFlagFromHword
0x08185FAC	0x08185FB7	thumb	RecordedBattle_GetFrontierPassFlag
0x08185FB8	0x08185FC3	thumb	GetBattleSceneInRecordedBattle
0x08185FC4	0x08185FCF	thumb	GetTextSpeedInRecordedBattle
0x08185FD0	0x0818603B	thumb	RecordedBattle_CopyBattlerMoves
0x0818603C	0x08186437	thumb	RecordedBattle_CheckMovesetChanges
0x08186438	0x08186443	thumb	GetAiScriptsInRecordedBattle
0x08186444	0x0818644F	thumb	RecordedBattle_SetPlaybackFinished
0x08186450	0x08186467	thumb	RecordedBattle_CanStopPlayback
0x08186468	0x0818649B	thumb	GetRecordedBattleRecordMixFriendName
0x0818649C	0x081864A7	thumb	GetRecordedBattleRecordMixFriendClass
0x081864A8	0x081864B3	thumb	GetRecordedBattleApprenticeId
0x081864B4	0x081864BF	thumb	GetRecordedBattleRecordMixFriendLanguage
0x081864C0	0x081864CB	thumb	GetRecordedBattleApprenticeLanguage
0x081864CC	0x081864DF	thumb	RecordedBattle_SaveBattleOutcome
0x081864E0	0x081864E7	thumb	GetRecordedBattleEasyChatSpeech
0x081864E8	0x081864E9	thumb	RecordedOpponentDummy
0x081864EC	0x08186507	thumb	SetControllerToRecordedOpponent
0x08186508	0x08186557	thumb	RecordedOpponentBufferRunCommand
0x08186558	0x0818658F	thumb	CompleteOnBattlerSpriteCallbackDummy
0x08186590	0x081865C7	thumb	CompleteOnBankSpriteCallbackDummy2
0x081865C8	0x0818662F	thumb	FreeTrainerSpriteAfterSlide
0x08186630	0x08186677	thumb	Intro_DelayAndEnd
0x08186678	0x0818686B	thumb	Intro_WaitForShinyAnimAndHealthbox
0x0818686C	0x08186C47	thumb	Intro_TryShinyAnimShowHealthbox
0x08186C48	0x08186D03	thumb	TryShinyAnimAfterMonAnim
0x08186D04	0x08186D55	thumb	CompleteOnHealthbarDone
0x08186D58	0x08186D9B	thumb	HideHealthboxAfterMonFaint
0x08186D9C	0x08186E0F	thumb	FreeMonSpriteAfterSwitchOutAnim
0x08186E10	0x08186E25	thumb	CompleteOnInactiveTextPrinter
0x08186E28	0x08186EA3	thumb	DoHitAnimBlinkSpriteEffect
0x08186EA4	0x08186F13	thumb	SwitchIn_ShowSubstitute
0x08186F14	0x08186F93	thumb	SwitchIn_HandleSoundAndEnd
0x08186F94	0x08187083	thumb	SwitchIn_ShowHealthbox
0x08187084	0x0818714B	thumb	SwitchIn_TryShinyAnim
0x0818714C	0x0818717B	thumb	CompleteOnFinishedStatusAnimation
0x0818717C	0x081871AB	thumb	CompleteOnFinishedBattleAnimation
0x081871AC	0x08187223	thumb	RecordedOpponentBufferExecCompleted
0x08187224	0x08187295	thumb	RecordedOpponentHandleGetMonData
0x08187298	0x08187A43	thumb	CopyRecordedOpponentMonData
0x08187A44	0x08187A4D	thumb	RecordedOpponentHandleGetRawMonData
0x08187A50	0x08187AA7	thumb	RecordedOpponentHandleSetMonData
0x08187AA8	0x081883C7	thumb	SetRecordedOpponentMonData
0x081883C8	0x0818843B	thumb	RecordedOpponentHandleSetRawMonData
0x0818843C	0x0818858B	thumb	RecordedOpponentHandleLoadMonSprite
0x0818858C	0x081885D7	thumb	RecordedOpponentHandleSwitchInAnim
0x081885D8	0x08188767	thumb	StartSendOutAnim
0x08188768	0x081887FF	thumb	RecordedOpponentHandleReturnMonToBall
0x08188800	0x0818888B	thumb	DoSwitchOutAnimation
0x0818888C	0x08188A3F	thumb	RecordedOpponentHandleDrawTrainerPic
0x08188A40	0x08188A49	thumb	RecordedOpponentHandleTrainerSlide
0x08188A4C	0x08188AF7	thumb	RecordedOpponentHandleTrainerSlideBack
0x08188AF8	0x08188BA3	thumb	RecordedOpponentHandleFaintAnimation
0x08188BA4	0x08188BAD	thumb	RecordedOpponentHandlePaletteFade
0x08188BB0	0x08188BB9	thumb	RecordedOpponentHandleSuccessBallThrowAnim
0x08188BBC	0x08188BC5	thumb	RecordedOpponentHandleBallThrowAnim
0x08188BC8	0x08188BD1	thumb	RecordedOpponentHandlePause
0x08188BD4	0x08188D0B	thumb	RecordedOpponentHandleMoveAnimation
0x08188D0C	0x08188E8D	thumb	RecordedOpponentDoMoveAnimation
0x08188E90	0x08188EE3	thumb	RecordedOpponentHandlePrintString
0x08188EE4	0x08188EED	thumb	RecordedOpponentHandlePrintSelectionString
0x08188EF0	0x08188F13	thumb	RecordedOpponentHandleChooseAction
0x08188F14	0x08188F1D	thumb	RecordedOpponentHandleYesNoBox
0x08188F20	0x08188F7B	thumb	RecordedOpponentHandleChooseMove
0x08188F7C	0x08188F85	thumb	RecordedOpponentHandleChooseItem
0x08188F88	0x08188FC3	thumb	RecordedOpponentHandleChoosePokemon
0x08188FC4	0x08188FCD	thumb	RecordedOpponentHandleCmd23
0x08188FD0	0x081890BF	thumb	RecordedOpponentHandleHealthBarUpdate
0x081890C0	0x081890C9	thumb	RecordedOpponentHandleExpUpdate
0x081890CC	0x08189143	thumb	RecordedOpponentHandleStatusIconUpdate
0x08189144	0x081891AB	thumb	RecordedOpponentHandleStatusAnimation
0x081891AC	0x081891B5	thumb	RecordedOpponentHandleStatusXor
0x081891B8	0x081891C1	thumb	RecordedOpponentHandleDataTransfer
0x081891C4	0x081891CD	thumb	RecordedOpponentHandleDMA3Transfer
0x081891D0	0x081891D9	thumb	RecordedOpponentHandlePlayBGM
0x081891DC	0x081891E5	thumb	RecordedOpponentHandleCmd32
0x081891E8	0x081891F1	thumb	RecordedOpponentHandleTwoReturnValues
0x081891F4	0x081891FD	thumb	RecordedOpponentHandleChosenMonReturnValue
0x08189200	0x08189209	thumb	RecordedOpponentHandleOneReturnValue
0x0818920C	0x08189215	thumb	RecordedOpponentHandleOneReturnValue_Duplicate
0x08189218	0x08189233	thumb	RecordedOpponentHandleClearUnkVar
0x08189234	0x0818926B	thumb	RecordedOpponentHandleSetUnkVar
0x0818926C	0x08189283	thumb	RecordedOpponentHandleClearUnkFlag
0x08189284	0x081892AB	thumb	RecordedOpponentHandleToggleUnkFlag
0x081892AC	0x0818931B	thumb	RecordedOpponentHandleHitAnimation
0x0818931C	0x08189325	thumb	RecordedOpponentHandleCantSwitch
0x08189328	0x0818936B	thumb	RecordedOpponentHandlePlaySE
0x0818936C	0x081893C5	thumb	RecordedOpponentHandlePlayFanfareOrBGM
0x081893C8	0x08189403	thumb	RecordedOpponentHandleFaintingCry
0x08189404	0x08189437	thumb	RecordedOpponentHandleIntroSlide
0x08189438	0x08189547	thumb	RecordedOpponentHandleIntroTrainerBallThrow
0x08189548	0x0818962B	thumb	Task_StartSendOutAnim
0x0818962C	0x08189647	thumb	SpriteCB_FreeOpponentSprite
0x08189648	0x0818975B	thumb	RecordedOpponentHandleDrawPartyStatusSummary
0x0818975C	0x081897A3	thumb	EndDrawPartyStatusSummary
0x081897A4	0x081897F3	thumb	RecordedOpponentHandleHidePartyStatusSummary
0x081897F4	0x081897FD	thumb	RecordedOpponentHandleEndBounceEffect
0x08189800	0x0818985F	thumb	RecordedOpponentHandleSpriteInvisibility
0x08189860	0x081898C7	thumb	RecordedOpponentHandleBattleAnimation
0x081898C8	0x081898D1	thumb	RecordedOpponentHandleLinkStandbyMsg
0x081898D4	0x081898DD	thumb	RecordedOpponentHandleResetActionMoveSelection
0x081898E0	0x08189943	thumb	RecordedOpponentHandleEndLinkBattle
0x08189944	0x08189945	thumb	RecordedOpponentCmdEnd
0x08189948	0x08189949	thumb	RecordedPlayerDummy
0x0818994C	0x08189967	thumb	SetControllerToRecordedPlayer
0x08189968	0x081899B7	thumb	RecordedPlayerBufferRunCommand
0x081899B8	0x081899EF	thumb	CompleteOnBattlerSpriteCallbackDummy
0x081899F0	0x08189A57	thumb	FreeTrainerSpriteAfterSlide
0x08189A58	0x08189A9F	thumb	Intro_DelayAndEnd
0x08189AA0	0x08189D3F	thumb	Intro_WaitForShinyAnimAndHealthbox
0x08189D40	0x0818A063	thumb	Intro_TryShinyAnimShowHealthbox
0x0818A064	0x0818A0A3	thumb	WaitForMonAnimAfterLoad
0x0818A0A4	0x0818A113	thumb	CompleteOnHealthbarDone
0x0818A114	0x0818A1AF	thumb	FreeMonSpriteAfterFaintAnim
0x0818A1B0	0x0818A21F	thumb	FreeMonSpriteAfterSwitchOutAnim
0x0818A220	0x0818A235	thumb	CompleteOnInactiveTextPrinter
0x0818A238	0x0818A2B3	thumb	DoHitAnimBlinkSpriteEffect
0x0818A2B4	0x0818A327	thumb	SwitchIn_ShowSubstitute
0x0818A328	0x0818A37B	thumb	SwitchIn_WaitAndEnd
0x0818A37C	0x0818A46F	thumb	SwitchIn_ShowHealthbox
0x0818A470	0x0818A513	thumb	SwitchIn_TryShinyAnim
0x0818A514	0x0818A58B	thumb	RecordedPlayerBufferExecCompleted
0x0818A58C	0x0818A5BB	thumb	CompleteOnFinishedStatusAnimation
0x0818A5BC	0x0818A5EB	thumb	CompleteOnFinishedBattleAnimation
0x0818A5EC	0x0818A65D	thumb	RecordedPlayerHandleGetMonData
0x0818A660	0x0818AE0B	thumb	CopyRecordedPlayerMonData
0x0818AE0C	0x0818AE15	thumb	RecordedPlayerHandleGetRawMonData
0x0818AE18	0x0818AE6F	thumb	RecordedPlayerHandleSetMonData
0x0818AE70	0x0818B86B	thumb	SetRecordedPlayerMonData
0x0818B86C	0x0818B8DF	thumb	RecordedPlayerHandleSetRawMonData
0x0818B8E0	0x0818B9FB	thumb	RecordedPlayerHandleLoadMonSprite
0x0818B9FC	0x0818BA6B	thumb	RecordedPlayerHandleSwitchInAnim
0x0818BA6C	0x0818BBE7	thumb	StartSendOutAnim
0x0818BBE8	0x0818BC77	thumb	RecordedPlayerHandleReturnMonToBall
0x0818BC78	0x0818BD03	thumb	DoSwitchOutAnimation
0x0818BD04	0x0818BFAB	thumb	RecordedPlayerHandleDrawTrainerPic
0x0818BFAC	0x0818BFB5	thumb	RecordedPlayerHandleTrainerSlide
0x0818BFB8	0x0818C063	thumb	RecordedPlayerHandleTrainerSlideBack
0x0818C064	0x0818C14F	thumb	RecordedPlayerHandleFaintAnimation
0x0818C150	0x0818C159	thumb	RecordedPlayerHandlePaletteFade
0x0818C15C	0x0818C165	thumb	RecordedPlayerHandleSuccessBallThrowAnim
0x0818C168	0x0818C171	thumb	RecordedPlayerHandleBallThrowAnim
0x0818C174	0x0818C17D	thumb	RecordedPlayerHandlePause
0x0818C180	0x0818C2B7	thumb	RecordedPlayerHandleMoveAnimation
0x0818C2B8	0x0818C439	thumb	RecordedPlayerDoMoveAnimation
0x0818C43C	0x0818C48F	thumb	RecordedPlayerHandlePrintString
0x0818C490	0x0818C499	thumb	RecordedPlayerHandlePrintSelectionString
0x0818C49C	0x0818C4D7	thumb	ChooseActionInBattlePalace
0x0818C4D8	0x0818C52B	thumb	RecordedPlayerHandleChooseAction
