# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x0800F804	thumb	StartSendingKeysToRfu
0x0800F814	thumb	ClearLinkRfuCallback
0x0800F820	thumb	Rfu_BerryBlenderSendHeldKeys
0x0800F850	thumb	Rfu_SetBerryBlenderLinkCallback
0x0800F86C	thumb	RfuHandleReceiveCommand
0x0800FC60	thumb	AreAllPlayersReadyToReceive
0x0800FC88	thumb	AreAllPlayersFinishedReceiving
0x0800FCC4	thumb	ResetSendDataManager
0x0800FCD8	thumb	Rfu_GetBlockReceivedStatus
0x0800FD14	thumb	RfuPrepareSendBuffer
0x0800FE50	thumb	Rfu_SendPacket
0x0800FE84	thumb	Rfu_InitBlockSend
0x0800FF4C	thumb	HandleBlockSend
0x0800FFB0	thumb	SendNextBlock
0x08010028	thumb	SendLastBlock
0x08010100	thumb	Rfu_SendBlockRequest
0x0801011C	thumb	RfuShutdownAfterDisconnect
0x08010148	thumb	DisconnectRfu
0x08010168	thumb	TryDisconnectRfu
0x08010198	thumb	LinkRfu_FatalError
0x080101CC	thumb	WaitAllReadyToCloseLink
0x0801022C	thumb	SendReadyCloseLink
0x08010264	thumb	Task_TryReadyCloseLink
0x08010294	thumb	Rfu_SetCloseLinkCallback
0x080102B8	thumb	SendReadyExitStandbyUntilAllReady
0x08010358	thumb	LinkLeaderReadyToExitStandby
0x08010390	thumb	Rfu_LinkStandby
0x08010434	thumb	Rfu_SetLinkStandbyCallback
0x08010454	thumb	IsRfuSerialNumberValid
0x0801048C	thumb	Rfu_SetLinkRecovery
0x080104B0	thumb	Rfu_StopPartnerSearch
0x080104D0	thumb	Rfu_GetMultiplayerId
0x080104F4	thumb	Rfu_GetLinkPlayerCount
0x08010500	thumb	IsLinkRfuTaskFinished
0x08010528	thumb	CallRfuFunc
0x08010540	thumb	CheckForLeavingGroupMembers
0x080105EC	thumb	RfuTryDisconnectLeavingChildren
0x0801064C	thumb	HasTrainerLeftPartnersList
0x08010688	thumb	SendRfuStatusToPartner
0x080106D4	thumb	SendLeaveGroupNotice
0x08010714	thumb	WaitSendRfuStatusToPartner
0x08010750	thumb	UpdateChildStatuses
0x080107A0	thumb	GetJoinGroupStatus
0x0801084C	thumb	Task_PlayerExchange
0x080109E8	thumb	ClearSelectedLinkPlayerIds
0x08010A14	thumb	ReceiveRfuLinkPlayers
0x08010A70	thumb	ValidateAndReceivePokemonSioInfo
0x08010AAC	thumb	Task_PlayerExchangeUpdate
0x08010D0C	thumb	Task_PlayerExchangeChat
0x08010DB4	thumb	RfuCheckErrorStatus
0x08010EA0	thumb	RfuMain1_UnionRoom
0x08010EC0	thumb	RfuMain1
0x08010F1C	thumb	RfuMain2
0x08010F48	thumb	SetHostRfuUsername
0x08010F60	thumb	ResetHostRfuGameData
0x08010F84	thumb	SetHostRfuGameData
0x08010FA0	thumb	SetHostRfuWonderFlags
0x08010FCC	thumb	SetTradeBoardRegisteredMonInfo
0x0801100C	thumb	GetLinkPlayerInfoFlags
0x0801103C	thumb	GetOtherPlayersInfoFlags
0x08011068	thumb	UpdateGameData_GroupLockedIn
0x08011090	thumb	UpdateGameData_SetActivity
0x080110B8	thumb	SetUnionRoomChatPlayerData
0x08011170	thumb	RfuSetErrorParams
0x080111A0	thumb	ResetErrorState
0x080111B0	thumb	RfuSetIgnoreError
0x080111DC	thumb	DisconnectNewChild
0x080111FC	thumb	StartDisconnectNewChild
0x0801120C	thumb	LinkManagerCB_Parent
0x08011404	thumb	LinkManagerCB_Child
0x080115EC	thumb	ParentResetChildRecvMetadata
0x08011628	thumb	GetNewChildrenInUnionRoomChat
0x08011674	thumb	LinkManagerCB_UnionRoom
0x08011A50	thumb	RfuSetNormalDisconnectMode
0x08011A64	thumb	RfuSetStatus
0x08011A74	thumb	RfuGetStatus
0x08011A80	thumb	RfuHasErrored
0x08011A9C	thumb	Rfu_IsPlayerExchangeActive
0x08011AB0	thumb	Rfu_IsMaster
0x08011ABC	thumb	RfuVSync
0x08011AC8	thumb	ClearRecvCommands
0x08011AE8	thumb	VBlank_RfuIdle
0x08011AFC	thumb	Debug_RfuIdle
0x08011B90	thumb	IsUnionRoomListenTaskActive
0x08011BA4	thumb	CreateTask_RfuIdle
0x08011BD0	thumb	DestroyTask_RfuIdle
0x08011BF8	thumb	CB2_RfuIdle
0x08011C10	thumb	InitializeRfuLinkManager_LinkLeader
0x08011C5C	thumb	InitializeRfuLinkManager_JoinGroup
0x08011C84	thumb	InitializeRfuLinkManager_EnterUnionRoom
0x08011CD8	thumb	ReadU16
0x08011CE4	thumb	GetPartnerIndexByNameAndTrainerID
0x08011D6C	thumb	RfuReqDisconnectSlot
0x08011DC0	thumb	RequestDisconnectSlotByTrainerNameAndId
0x08011DE0	thumb	Rfu_DisconnectPlayerById
0x08011E2C	thumb	Task_SendDisconnectCommand
0x08011E94	thumb	SendDisconnectCommand
0x08011EF4	thumb	Task_RfuReconnectWithParent
0x08011FC8	thumb	CreateTask_RfuReconnectWithParent
0x0801200C	thumb	IsPartnerActivityIncompatible
0x0801209C	thumb	Task_TryConnectToUnionRoomParent
0x08012188	thumb	TryConnectToUnionRoomParent
0x08012224	thumb	IsRfuRecoveringFromLinkLoss
0x08012240	thumb	IsRfuCommunicatingWithAllChildren
0x0801227C	thumb	Debug_PrintEmpty
0x0801229C	thumb	Debug_PrintStatus
0x080124C0	thumb	GetRfuSendQueueLength
0x080124D4	thumb	GetRfuRecvQueueLength
0x080124E8	thumb	Task_Idle
0x080124EC	thumb	PrintNumPlayersWaitingForMsg
0x080125BC	thumb	PrintPlayerNameAndIdOnWindow
0x0801262C	thumb	GetAwaitingCommunicationText
0x080126CC	thumb	IsActivityWithVariableGroupSize
0x0801273C	thumb	TryBecomeLinkLeader
0x08012780	thumb	Task_TryBecomeLinkLeader
0x08012F64	thumb	Leader_DestroyResources
0x08012FC4	thumb	Leader_GetAcceptNewMemberPrompt
0x08013078	thumb	GetYouDeclinedTheOfferMessage
0x080130B4	thumb	GetYouAskedToJoinGroupPleaseWaitMessage
0x08013160	thumb	GetGroupLeaderSentAnOKMessage
0x0801320C	thumb	Leader_SetStateIfMemberListChanged
0x08013278	thumb	ItemPrintFunc_PossibleGroupMembers
0x080132D4	thumb	LeaderUpdateGroupMembership
0x08013398	thumb	LeaderPrunePlayerList
0x080134A4	thumb	TryJoinLinkGroup
0x080134E8	thumb	Task_TryJoinLinkGroup
0x08013B8C	thumb	IsTryingToTradeAcrossVersionTooSoon
0x08013BD8	thumb	AskToJoinRfuGroup
0x08013C40	thumb	CreateTask_ListenToWireless
0x08013C7C	thumb	Task_ListenToWireless
0x08013D88	thumb	IsPartnerActivityAcceptable
0x08013DBC	thumb	GetGroupListTextColor
0x08013DF4	thumb	ListMenuItemPrintFunc_UnionRoomGroups
0x08013E44	thumb	GetNewLeaderCandidate
0x08013F60	thumb	Task_CreateTradeMenu
0x08013F78	thumb	CreateTask_CreateTradeMenu
0x08013F90	thumb	Task_StartUnionRoomTrade
0x080140E0	thumb	Task_ExchangeCards
0x080141A4	thumb	CB2_ShowCard
0x08014210	thumb	StartUnionRoomBattle
0x08014290	thumb	WarpForWirelessMinigame
0x08014304	thumb	WarpForCableClubActivity
0x08014384	thumb	CB2_TransitionToCableClub
0x080143E4	thumb	CreateTrainerCardInBuffer
0x0801440C	thumb	Task_StartActivity
0x08014790	thumb	Task_RunScriptAndFadeToActivity
0x080149C4	thumb	CreateTask_RunScriptAndFadeToActivity
0x080149D8	thumb	CreateTask_StartActivity
0x08014A00	thumb	CreateTask_SendMysteryGift
0x08014A40	thumb	Task_SendMysteryGift
0x08014EFC	thumb	CreateTask_LinkMysteryGiftWithFriend
0x08014F48	thumb	Task_CardOrNewsWithFriend
0x080152A8	thumb	CreateTask_LinkMysteryGiftOverWireless
0x080152F4	thumb	Task_CardOrNewsOverWireless
0x0801560C	thumb	RunUnionRoom
0x08015658	thumb	ReadAsU16
0x08015664	thumb	ScheduleFieldMessageWithFollowupState
0x0801568C	thumb	ScheduleFieldMessageAndExit
0x080156B0	thumb	CopyPlayerListToBuffer
0x080156C8	thumb	CopyPlayerListFromBuffer
0x080156E0	thumb	Task_RunUnionRoom
0x08016884	thumb	SetUsingUnionRoomStartMenu
0x0801689C	thumb	ReceiveUnionRoomActivityPacket
0x080168DC	thumb	HandleContactFromOtherPlayer
0x08016934	thumb	InitUnionRoom
0x0801697C	thumb	Task_InitUnionRoom
0x08016AD4	thumb	BufferUnionRoomPlayerName
0x08016B00	thumb	HandlePlayerListUpdate
0x08016CA0	thumb	Task_SearchForChildOrParent
0x08016DF0	thumb	CreateTask_SearchForChildOrParent
0x08016E24	thumb	Task_ListenForCompatiblePartners
0x08016F1C	thumb	HasWonderCardOrNewsByLinkGroup
0x08016F44	thumb	Task_ListenForWonderDistributor
0x08016FC0	thumb	CreateTask_ListenForCompatiblePartners
0x08016FF0	thumb	CreateTask_ListenForWonderDistributor
0x08017020	thumb	UR_PrintFieldMessage
0x0801704C	thumb	UR_RunTextPrinters
0x08017064	thumb	PrintOnTextbox
0x080170B8	thumb	UnionRoomHandleYesNo
0x08017118	thumb	CreateTradeBoardWindow
0x08017168	thumb	DeleteTradeBoardWindow
0x08017178	thumb	ListMenuHandler_AllItemsAvailable
0x080172A0	thumb	TradeBoardMenuHandler
0x080173B0	thumb	UR_ClearBg0
0x080173D4	thumb	JoinGroup_EnableScriptContexts
0x080173E0	thumb	PrintUnionRoomText
0x08017580	thumb	ClearRfuPlayerList
0x080175EC	thumb	ClearIncomingPlayerList
0x08017630	thumb	ArePlayersDifferent
0x08017678	thumb	ArePlayerDataDifferent
0x080176E4	thumb	GetNewIncomingPlayerId
0x08017734	thumb	TryAddIncomingPlayerToList
0x080177B8	thumb	PrintGroupMemberOnWindow
0x080178A0	thumb	PrintGroupCandidateOnWindow
0x08017940	thumb	IsPlayerFacingTradingBoard
0x08017984	thumb	GetResponseIdx_InviteToURoomActivity
0x080179AC	thumb	ConvPartnerUnameAndGetWhetherMetAlready
0x080179D4	thumb	UnionRoomGetPlayerInteractionResponse
0x08017B38	thumb	ItemPrintFunc_EmptyList
0x08017B3C	thumb	TradeBoardPrintItemInfo
0x08017BE8	thumb	TradeBoardListMenuItemPrintFunc
0x08017CB0	thumb	GetIndexOfNthTradeBoardOffer
0x08017CF8	thumb	GetUnionRoomPlayerGender
0x08017D04	thumb	IsRequestedTradeInPlayerParty
0x08017D9C	thumb	GetURoomActivityRejectMsg
0x08017E00	thumb	GetURoomActivityStartMsg
0x08017EA0	thumb	GetChatLeaderActionRequestMessage
0x08017FD8	thumb	PollPartnerYesNoResponse
0x08018004	thumb	InUnionRoom
0x08018024	thumb	HasAtLeastTwoMonsOfLevel30OrLower
0x0801807C	thumb	ResetUnionRoomTrade
0x08018090	thumb	Script_ResetUnionRoomTrade
0x080180A0	thumb	RegisterTradeMonAndGetIsEgg
0x080180E8	thumb	RegisterTradeMon
0x08018120	thumb	GetPartyPositionOfRegisteredMon
0x0801818C	thumb	HandleCancelActivity
0x080181CC	thumb	StartScriptInteraction
0x080181DC	thumb	GetActivePartnersInfo
0x08018220	thumb	ViewURoomPartnerTrainerCard
0x08018404	thumb	CopyAndTranslatePlayerName
0x08018424	thumb	VBlankCB_MysteryGiftEReader
0x08018438	thumb	CB2_MysteryGiftEReader
0x08018450	thumb	HandleMysteryGiftOrEReaderSetup
0x08018650	thumb	CB2_InitMysteryGift
0x0801867C	thumb	CB2_InitEReader
0x080186A4	thumb	MainCB_FreeAllBuffersAndReturnToInitTitleScreen
0x080186EC	thumb	PrintMysteryGiftOrEReaderHeader
0x08018784	thumb	MG_DrawTextBorder
0x08018798	thumb	MG_DrawCheckerboardPattern
0x08018838	thumb	ClearScreenInBg0
0x08018884	thumb	MG_AddMessageTextPrinter
0x080188DC	thumb	ClearMessage
0x080188F8	thumb	PrintMysteryGiftMenuMessage
0x0801898C	thumb	HideDownArrow
0x080189B4	thumb	ShowDownArrow
0x080189DC	thumb	HideDownArrowAndWaitButton
0x08018A1C	thumb	PrintStringAndWait2Seconds
0x08018A50	thumb	MysteryGift_HandleThreeOptionMenu
0x08018B08	thumb	DoMysteryGiftYesNo
0x08018C4C	thumb	HandleGiftSelectMenu
0x08018D98	thumb	ValidateCardOrNews
0x08018DAC	thumb	HandleLoadWonderCardOrNews
0x08018E08	thumb	ClearSavedNewsOrCard
0x08018E20	thumb	ExitWonderCardOrNews
0x08018E50	thumb	AskDiscardGift
0x08018E74	thumb	PrintThrownAway
0x08018E94	thumb	SaveOnMysteryGiftMenu
0x08018F0C	thumb	GetClientResultMessage
0x0801903C	thumb	PrintSuccessMessage
0x080190A4	thumb	GetServerResultMessage
0x08019174	thumb	PrintServerResultMessage
0x080191AC	thumb	CreateMysteryGiftTask
0x080191F4	thumb	Task_MysteryGift
0x08019930	thumb	GetMysteryGiftBaseBlock
0x08019938	thumb	LoadMysteryGiftTextboxBorder
0x08019958	thumb	IsPlayerStandingStill
0x08019978	thumb	GetUnionRoomPlayerGraphicsId
0x08019990	thumb	GetUnionRoomPlayerCoords
0x080199E0	thumb	IsUnionRoomPlayerAt
0x08019A30	thumb	IsUnionRoomPlayerHidden
0x08019A4C	thumb	HideUnionRoomPlayer
0x08019A64	thumb	ShowUnionRoomPlayer
0x08019A7C	thumb	SetUnionRoomPlayerGfx
0x08019A98	thumb	CreateUnionRoomPlayerObjectEvent
0x08019AB8	thumb	RemoveUnionRoomPlayerObjectEvent
0x08019AD8	thumb	SetUnionRoomPlayerEnterExitMovement
0x08019B3C	thumb	TryReleaseUnionRoomPlayerObjectEvent
0x08019BA8	thumb	InitUnionRoomPlayerObjects
0x08019BDC	thumb	AnimateUnionRoomPlayerDespawn
0x08019C38	thumb	AnimateUnionRoomPlayerSpawn
0x08019CF0	thumb	SpawnGroupLeader
0x08019D20	thumb	DespawnGroupLeader
0x08019D44	thumb	AnimateUnionRoomPlayer
0x08019DD0	thumb	Task_AnimateUnionRoomPlayers
0x08019DF4	thumb	CreateTask_AnimateUnionRoomPlayers
0x08019E20	thumb	DestroyTask_AnimateUnionRoomPlayers
0x08019E3C	thumb	DestroyUnionRoomPlayerObjects
0x08019E70	thumb	CreateUnionRoomPlayerSprites
0x08019F04	thumb	DestroyUnionRoomPlayerSprites
0x08019F2C	thumb	SetTilesAroundUnionRoomPlayersPassable
0x08019F64	thumb	GetNewFacingDirectionForUnionRoomPlayer
0x08019F8C	thumb	IsUnionRoomPlayerInvisible
0x08019FA4	thumb	SpawnGroupMember
0x0801A02C	thumb	DespawnGroupMember
0x0801A064	thumb	AssembleGroup
0x0801A16C	thumb	SpawnGroupLeaderAndMembers
0x0801A214	thumb	DespawnGroupLeaderAndMembers
0x0801A234	thumb	UpdateUnionRoomPlayerSprites
0x0801A274	thumb	ScheduleUnionRoomPlayerRefresh
0x0801A284	thumb	HandleUnionRoomPlayerRefresh
0x0801A2A8	thumb	TryInteractWithUnionRoomMember
0x0801A3B0	thumb	SetUnionRoomObjectFacingDirection
0x0801A3D0	thumb	UpdateUnionRoomMemberFacing
0x0801A3F4	thumb	CB2_RunWirelessCommunicationScreen
0x0801A418	thumb	VBlankCB_WirelessCommunicationScreen
0x0801A42C	thumb	ShowWirelessCommunicationScreen
0x0801A43C	thumb	CB2_InitWirelessCommunicationScreen
0x0801A584	thumb	CB2_ExitWirelessCommunicationStatusScreen
0x0801A5BC	thumb	CyclePalette
0x0801A600	thumb	PrintHeaderTexts
0x0801A6C0	thumb	Task_WirelessCommunicationScreen
0x0801A8B0	thumb	WCSS_AddTextPrinterParameterized
0x0801A960	thumb	CountPlayersInGroupAndGetActivity
0x0801AA08	thumb	HaveCountsChanged
0x0801AA30	thumb	UpdateCommunicationCounts
0x0801AAD4	thumb	CB2_SetUpPartiesAndStartBattle
0x0801AB68	thumb	AddTextPrinterForUnionRoomBattle
0x0801ABDC	thumb	PrintUnionRoomBattleMessage
0x0801AC40	thumb	VBlankCB_UnionRoomBattle
0x0801AC54	thumb	CB2_UnionRoomBattle
0x0801AFD8	thumb	ClearMysteryGift
0x0801B00C	thumb	GetSavedWonderNews
0x0801B020	thumb	GetSavedWonderCard
0x0801B034	thumb	GetSavedWonderCardMetadata
0x0801B044	thumb	GetSavedWonderNewsMetadata
0x0801B058	thumb	GetQuestionnaireWordsPtr
0x0801B06C	thumb	ClearSavedWonderNewsAndRelated
0x0801B078	thumb	SaveWonderNews
0x0801B0CC	thumb	ValidateSavedWonderNews
0x0801B114	thumb	ValidateWonderNews
0x0801B128	thumb	IsSendingSavedWonderNewsAllowed
0x0801B14C	thumb	ClearSavedWonderNews
0x0801B180	thumb	ClearSavedWonderNewsMetadata
0x0801B1A4	thumb	IsWonderNewsSameAsSaved
0x0801B1E8	thumb	ClearSavedWonderCardAndRelated
0x0801B21C	thumb	SaveWonderCard
0x0801B27C	thumb	ValidateSavedWonderCard
0x0801B2CC	thumb	ValidateWonderCard
0x0801B308	thumb	IsSendingSavedWonderCardAllowed
0x0801B330	thumb	ClearSavedWonderCard
0x0801B368	thumb	ClearSavedWonderCardMetadata
0x0801B39C	thumb	GetWonderCardFlagID
0x0801B3C0	thumb	DisableWonderCardSending
0x0801B3D8	thumb	IsWonderCardFlagIDInValidRange
0x0801B3F8	thumb	IsSavedWonderCardGiftNotReceived
0x0801B438	thumb	GetNumStampsInMetadata
0x0801B460	thumb	IsStampInMetadata
0x0801B4A4	thumb	ValidateStamp
0x0801B4CC	thumb	GetNumStampsInSavedCard
0x0801B508	thumb	MysteryGift_TrySaveStamp
0x0801B580	thumb	MysteryGift_LoadLinkGameData
0x0801B6A0	thumb	MysteryGift_ValidateLinkGameData
0x0801B6EC	thumb	MysteryGift_CompareCardFlags
0x0801B708	thumb	MysteryGift_CheckStamps
0x0801B748	thumb	MysteryGift_DoesQuestionnaireMatch
0x0801B770	thumb	GetNumStampsInLinkData
0x0801B784	thumb	MysteryGift_GetCardStatFromLinkData
0x0801B7D8	thumb	IncrementCardStat
0x0801B860	thumb	MysteryGift_GetCardStat
0x0801B940	thumb	MysteryGift_DisableStats
0x0801B94C	thumb	MysteryGift_TryEnableStatsByFlagId
0x0801B990	thumb	MysteryGift_TryIncrementStat
0x0801B9F8	thumb	ClearSavedTrainerIds
0x0801BA24	thumb	RecordTrainerId
0x0801BA8C	thumb	IncrementCardStatForNewTrainer
0x0801BAAC	thumb	WonderCard_Init
0x0801BB48	thumb	WonderCard_Destroy
0x0801BB74	thumb	WonderCard_Enter
0x0801BDA4	thumb	WonderCard_Exit
0x0801BEF8	thumb	BufferCardText
0x0801C178	thumb	DrawCardWindow
0x0801C4C0	thumb	CreateCardSprites
0x0801C61C	thumb	DestroyCardSprites
0x0801C6C8	thumb	WonderNews_Init
0x0801C72C	thumb	WonderNews_Destroy
0x0801C758	thumb	WonderNews_Enter
0x0801CA50	thumb	WonderNews_Exit
0x0801CC38	thumb	WonderNews_RemoveScrollIndicatorArrowPair
0x0801CC80	thumb	WonderNews_AddScrollIndicatorArrowPair
0x0801CCD0	thumb	WonderNews_GetInput
0x0801CDCC	thumb	BufferNewsText
0x0801CE7C	thumb	DrawNewsWindows
0x0801CFA4	thumb	UpdateNewsScroll
0x0801D07C	thumb	MysterGiftServer_CreateForNews
0x0801D0A0	thumb	MysterGiftServer_CreateForCard
0x0801D0C4	thumb	MysterGiftServer_Run
0x0801D100	thumb	MysteryGiftServer_Init
0x0801D158	thumb	MysteryGiftServer_Free
0x0801D17C	thumb	MysteryGiftServer_InitSend
0x0801D188	thumb	MysteryGiftServer_GetSendData
0x0801D194	thumb	MysteryGiftServer_Compare
0x0801D1AC	thumb	Server_Init
0x0801D1B4	thumb	Server_Done
0x0801D1B8	thumb	Server_Recv
0x0801D1D4	thumb	Server_Send
0x0801D1F0	thumb	Server_Run
0x0801D46C	thumb	MysteryGiftServer_CallFunc
0x0801D484	thumb	MysteryGiftClient_Create
0x0801D4A8	thumb	MysteryGiftClient_Run
0x0801D4E4	thumb	MysteryGiftClient_AdvanceState
0x0801D4F4	thumb	MysteryGiftClient_GetMsg
0x0801D500	thumb	MysteryGiftClient_SetParam
0x0801D50C	thumb	MysteryGiftClient_Init
0x0801D55C	thumb	MysteryGiftClient_Free
0x0801D580	thumb	MysteryGiftClient_CopyRecvScript
0x0801D59C	thumb	MysteryGiftClient_InitSendWord
0x0801D5D0	thumb	Client_Init
0x0801D5F8	thumb	Client_Done
0x0801D5FC	thumb	Client_Recv
0x0801D61C	thumb	Client_Send
0x0801D63C	thumb	Client_Run
0x0801D810	thumb	Client_Wait
0x0801D828	thumb	Client_RunMysteryEventScript
0x0801D860	thumb	Client_RunBufferScript
0x0801D894	thumb	MysteryGiftClient_CallFunc
0x0801D8C0	thumb	MysteryGiftLink_Recv
0x0801D8CC	thumb	MysteryGiftLink_Send
0x0801D8D8	thumb	MysteryGiftLink_Init
0x0801D904	thumb	MysteryGiftLink_InitSend
0x0801D928	thumb	MysteryGiftLink_InitRecv
0x0801D938	thumb	MGL_ReceiveBlock
0x0801D954	thumb	MGL_HasReceived
0x0801D978	thumb	MGL_ResetReceived
0x0801D988	thumb	MGL_Receive
0x0801DA5C	thumb	MGL_Send
0x0801DB68	thumb	WonderNews_SetReward
0x0801DBC0	thumb	WonderNews_Reset
0x0801DBDC	thumb	WonderNews_IncrementStepCounter
0x0801DC20	thumb	WonderNews_GetRewardInfo
0x0801DCAC	thumb	GetRewardItem
0x0801DCCC	thumb	ResetSentRewardCounter
0x0801DCD8	thumb	IncrementSentRewardCounter
0x0801DD10	thumb	IncrementRewardCounter
0x0801DD44	thumb	GetRewardType
0x0801DD98	thumb	EnterUnionRoomChat
0x0801DDD0	thumb	InitUnionRoomChat
0x0801DE30	thumb	FreeUnionRoomChat
0x0801DE54	thumb	CB2_LoadInterface
0x0801DF20	thumb	VBlankCB_UnionRoomChatMain
0x0801DF38	thumb	CB2_UnionRoomChatMain
0x0801DF54	thumb	Task_HandlePlayerInput
0x0801DFAC	thumb	Chat_Join
0x0801E030	thumb	Chat_HandleInput
0x0801E120	thumb	Chat_Switch
0x0801E240	thumb	Chat_AskQuitChatting
0x0801E460	thumb	Chat_Exit
0x0801E5C4	thumb	Chat_Drop
0x0801E668	thumb	Chat_Disbanded
0x0801E764	thumb	Chat_SendMessage
0x0801E838	thumb	Chat_Register
0x0801E978	thumb	Chat_SaveAndExit
0x0801EBD4	thumb	SetChatFunction
0x0801EBE4	thumb	HandleDPadInput
0x0801EC94	thumb	AppendTextToMessage
0x0801ED68	thumb	DeleteLastMessageCharacter
0x0801ED94	thumb	SwitchCaseOfLastMessageCharacter
0x0801EDC4	thumb	ChatMessageIsNotEmpty
0x0801EDE0	thumb	RegisterTextAtRow
0x0801EE10	thumb	ResetMessageEntryBuffer
0x0801EE2C	thumb	SaveRegisteredTexts
0x0801EE6C	thumb	GetRegisteredTextByRow
0x0801EE84	thumb	GetEndOfMessagePtr
0x0801EEA8	thumb	GetLastCharOfMessagePtr
0x0801EED8	thumb	GetNumOverflowCharsInMessage
0x0801EF1C	thumb	PrepareSendBuffer_Null
0x0801EF24	thumb	PrepareSendBuffer_Join
0x0801EF4C	thumb	PrepareSendBuffer_Chat
0x0801EF7C	thumb	PrepareSendBuffer_Leave
0x0801EFA8	thumb	PrepareSendBuffer_Drop
0x0801EFD0	thumb	PrepareSendBuffer_Disband
0x0801EFF8	thumb	ProcessReceivedChatMessage
0x0801F0B0	thumb	GetCurrentKeyboardPage
0x0801F0BC	thumb	GetCurrentKeyboardColAndRow
0x0801F0D0	thumb	GetMessageEntryBuffer
0x0801F0DC	thumb	GetLengthOfMessageEntry
0x0801F0EC	thumb	GetBufferSelectionRegion
0x0801F114	thumb	GetLimitedMessageStartPtr
0x0801F144	thumb	GetLimitedMessageStartPos
0x0801F180	thumb	GetLastReceivedMessage
0x0801F18C	thumb	GetReceivedPlayerIndex
0x0801F198	thumb	GetTextEntryCursorPosition
0x0801F1A4	thumb	GetShouldShowCaseToggleIcon
0x0801F1D0	thumb	GetChatHostName
0x0801F1DC	thumb	InitUnionRoomChatRegisteredTexts
0x0801F2B4	thumb	Task_ReceiveChatMessage
0x0801F4D0	thumb	TryAllocDisplay
0x0801F534	thumb	IsDisplaySubtask0Active
0x0801F544	thumb	FreeDisplay
0x0801F574	thumb	InitDisplay
0x0801F580	thumb	ResetDisplaySubtasks
0x0801F5B8	thumb	RunDisplaySubtasks
0x0801F5EC	thumb	StartDisplaySubtask
0x0801F644	thumb	IsDisplaySubtaskActive
0x0801F658	thumb	Display_LoadGfx
0x0801F6F8	thumb	Display_ShowKeyboardSwapMenu
0x0801F730	thumb	Display_HideKeyboardSwapMenu
0x0801F768	thumb	Display_SwitchPages
0x0801F7D4	thumb	Display_MoveKeyboardCursor
0x0801F7E0	thumb	Display_AskQuitChatting
0x0801F82C	thumb	Display_DestroyYesNoDialog
0x0801F870	thumb	Display_UpdateMessageBuffer
0x0801F8DC	thumb	Display_AskRegisterText
0x0801F984	thumb	Display_CancelRegister
0x0801FA2C	thumb	Display_ReturnToKeyboard
0x0801FA68	thumb	Display_ScrollChat
0x0801FB44	thumb	Display_AnimateKeyboardCursor
0x0801FB70	thumb	Display_PrintInputText
0x0801FBB4	thumb	Display_PrintExitingChat
0x0801FBF8	thumb	Display_PrintLeaderLeft
0x0801FC4C	thumb	Display_AskSave
0x0801FC9C	thumb	Display_AskOverwriteSave
0x0801FCEC	thumb	Display_PrintSavingDontTurnOff
0x0801FD30	thumb	Display_PrintSavedTheGame
0x0801FD88	thumb	Display_AskConfirmLeaderLeave
0x0801FDD8	thumb	Display_Dummy
0x0801FDDC	thumb	AddYesNoMenuAt
0x0801FEBC	thumb	HideYesNoMenuWindow
0x0801FEE4	thumb	DestroyYesNoMenuWindow
0x0801FF08	thumb	ProcessMenuInput
0x0801FF18	thumb	AddStdMessageWindow
0x08020094	thumb	HideStdMessageWindow
0x080200C8	thumb	DestroyStdMessageWindow
0x080200EC	thumb	FillTextEntryWindow
0x08020118	thumb	DrawTextEntryMessage
0x080201A4	thumb	PrintCurrentKeyboardPage
0x08020320	thumb	SlideKeyboardPageOut
0x08020368	thumb	SlideKeyboardPageIn
0x080203B0	thumb	ShowKeyboardSwapMenu
0x0802040C	thumb	HideKeyboardSwapMenu
0x08020420	thumb	PrintChatMessage
0x08020480	thumb	ResetGpuBgState
0x08020538	thumb	SetBgTilemapBuffers
0x08020584	thumb	ClearBg0
0x080205B4	thumb	LoadKeyboardWindowGfx
0x08020604	thumb	LoadChatWindowGfx
0x08020680	thumb	LoadChatUnkPalette
0x080206A4	thumb	LoadChatMessagesWindow
0x080206D0	thumb	DrawKeyboardWindow
0x080206E8	thumb	LoadTextEntryWindow
0x08020740	thumb	LoadKeyboardSwapWindow
0x08020770	thumb	InitScanlineEffect
0x080207C0	thumb	UpdateSlidingKeyboard
0x08020818	thumb	FinishSlidingKeyboard
0x08020890	thumb	TryAllocSprites
0x080208D0	thumb	FreeSprites
0x080208E8	thumb	CreateKeyboardCursorSprite
0x0802091C	thumb	SetKeyboardCursorInvisibility
0x0802093C	thumb	MoveKeyboardCursor
0x080209AC	thumb	SetRegisteredTextPalette
0x080209E0	thumb	StartKeyboardCursorAnim
0x08020A1C	thumb	TryKeyboardCursorReopen
0x08020A68	thumb	CreateTextEntrySprites
0x08020ABC	thumb	SpriteCB_TextEntryCursor
0x08020AF4	thumb	SpriteCB_TextEntryArrow
0x08020B20	thumb	CreateRButtonSprites
0x08020B80	thumb	UpdateRButtonLabel
0x08020C00	thumb	GetBerryCrushGame
0x08020C0C	thumb	QuitBerryCrush
0x08020C70	thumb	StartBerryCrush
0x08020D8C	thumb	GetBerryFromBag
0x08020E1C	thumb	ChooseBerry
