# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x080B21FC	0x080B2307	thumb	onSuccess__15MonsterSkill156P4Unit
0x080B2308	0x080B231B	thumb	dt__15MonsterSkill156
0x080B231C	0x080B23AF	thumb	sub_080B231C__13GooeyGooSplit
0x080B23B0	0x080B242B	thumb	tellMissed__13GooeyGooSplitP4Unit
0x080B242C	0x080B255B	thumb	onSuccess__13GooeyGooSplitP4Unit
0x080B255C	0x080B2587	thumb	calcDidHit__13GooeyGooSplitP4Unit
0x080B2588	0x080B259B	thumb	dt__13GooeyGooSplit
0x080B259C	0x080B25C3	thumb	onSuccess__23SandLizardEatDungBeetleP4Unit
0x080B25C4	0x080B25D7	thumb	dt__23SandLizardEatDungBeetle
0x080B25D8	0x080B261F	thumb	tellUseMessage__15OhSoSnakeEmerge
0x080B2620	0x080B2633	thumb	dt__15OhSoSnakeEmerge
0x080B2634	0x080B26BB	thumb	tellMissed__10SoundAlarmP4Unit
0x080B26BC	0x080B273F	thumb	onSuccess__10SoundAlarmP4Unit
0x080B2740	0x080B2763	thumb	calcDidHit__10SoundAlarmP4Unit
0x080B2764	0x080B277F	thumb	tellUseMessage__10SoundAlarm
0x080B2780	0x080B2793	thumb	dt__10SoundAlarm
0x080B2794	0x080B27D3	thumb	onSuccess__12MonsterGetUpP4Unit
0x080B27D4	0x080B27E7	thumb	dt__12MonsterGetUp
0x080B27E8	0x080B282F	thumb	onSuccess__17PseudoorShutDoorsP4Unit
0x080B2830	0x080B2843	thumb	dt__17PseudoorShutDoors
0x080B2844	0x080B2847	thumb	tellMissed__15DropFromCeilingP4Unit
0x080B2848	0x080B294F	thumb	onSuccess__15DropFromCeilingP4Unit
0x080B2950	0x080B2957	thumb	calcDidHit__15DropFromCeilingP4Unit
0x080B2958	0x080B296F	thumb	tellUseMessage__15DropFromCeiling
0x080B2970	0x080B2983	thumb	dt__15DropFromCeiling
0x080B2984	0x080B29C7	thumb	tellMissed__11CallForHelpP4Unit
0x080B29C8	0x080B2A53	thumb	onSuccess__11CallForHelpP4Unit
0x080B2A54	0x080B2A7F	thumb	calcDidHit__11CallForHelpP4Unit
0x080B2A80	0x080B2A9B	thumb	tellUseMessage__11CallForHelp
0x080B2A9C	0x080B2AAF	thumb	dt__11CallForHelp
0x080B2AB0	0x080B2B8B	thumb	onSuccess__21WalkingBushieGreetingP4Unit
0x080B2B8C	0x080B2B9F	thumb	dt__21WalkingBushieGreeting
0x080B2BA0	0x080B2BE3	thumb	tellMissed__14CallForHelp2ndP4Unit
0x080B2BE4	0x080B2C8F	thumb	onSuccess__14CallForHelp2ndP4Unit
0x080B2C90	0x080B2CBB	thumb	calcDidHit__14CallForHelp2ndP4Unit
0x080B2CBC	0x080B2CD7	thumb	tellUseMessage__14CallForHelp2nd
0x080B2CD8	0x080B2CEB	thumb	dt__14CallForHelp2nd
0x080B2CEC	0x080B2D17	thumb	action_150__14MonsterSkillF1
0x080B2D18	0x080B2D87	thumb	onSuccess__14MonsterSkillF1P4Unit
0x080B2D88	0x080B2D9B	thumb	dt__14MonsterSkillF1
0x080B2D9C	0x080B2E0B	thumb	onSuccess__17MonsterTurnAroundP4Unit
0x080B2E0C	0x080B2E1F	thumb	dt__17MonsterTurnAround
0x080B2E20	0x080B2F6F	thumb	onFail__12ShieldKillerP4Unit
0x080B2F70	0x080B2F83	thumb	dt__12ShieldKiller
0x080B2F84	0x080B2F93	thumb	sub_080B2F84__14PaleGreenLight
0x080B2F94	0x080B2F97	thumb	sub_080B2F94__14PaleGreenLight
0x080B2F98	0x080B308F	thumb	onFail__14PaleGreenLightP4Unit
0x080B3090	0x080B30D7	thumb	tellResisted__14PaleGreenLightP4Unit
0x080B30D8	0x080B314B	thumb	isResisted__14PaleGreenLightP4Unit
0x080B314C	0x080B315F	thumb	dt__14PaleGreenLight
0x080B3160	0x080B3217	thumb	onFail__15MonsterHealingAP4Unit
0x080B3218	0x080B322B	thumb	dt__15MonsterHealingA
0x080B322C	0x080B326F	thumb	tellMissed__20PigmaskMajorTimeBombP4Unit
0x080B3270	0x080B329F	thumb	calcDidHit__20PigmaskMajorTimeBombP4Unit
0x080B32A0	0x080B32B3	thumb	dt__20PigmaskMajorTimeBomb
0x080B32B4	0x080B32D3	thumb	onInflictStatus__10PorkyCoughP4Unit
0x080B32D4	0x080B32E7	thumb	dt__10PorkyCough
0x080B32E8	0x080B3307	thumb	onInflictStatus__13PowerUpSystemP4Unit
0x080B3308	0x080B331B	thumb	dt__13PowerUpSystem
0x080B331C	0x080B33CF	thumb	onInflictStatus__17MonsterPkFlash2ndP4Unit
0x080B33D0	0x080B33E3	thumb	dt__17MonsterPkFlash2nd
0x080B33E4	0x080B3497	thumb	onInflictStatus__18MonsterPsiCounterAP4Unit
0x080B3498	0x080B34AB	thumb	dt__18MonsterPsiCounterA
0x080B34AC	0x080B355F	thumb	onInflictStatus__17MonsterPsiShieldAP4Unit
0x080B3560	0x080B3573	thumb	dt__17MonsterPsiShieldA
0x080B3574	0x080B3627	thumb	onInflictStatus__15MonsterCounterAP4Unit
0x080B3628	0x080B363B	thumb	dt__15MonsterCounterA
0x080B363C	0x080B379F	thumb	onInflictStatus__14MonsterPkFlashP4Unit
0x080B37A0	0x080B37B3	thumb	dt__14MonsterPkFlash
0x080B37B4	0x080B3867	thumb	onInflictStatus__14MonsterShieldAP4Unit
0x080B3868	0x080B387B	thumb	dt__14MonsterShieldA
0x080B387C	0x080B38BF	thumb	tellMissed__23CarpetMonsterYankCarpetP4Unit
0x080B38C0	0x080B38FB	thumb	onInflictStatus__23CarpetMonsterYankCarpetP4Unit
0x080B38FC	0x080B392B	thumb	isResisted__23CarpetMonsterYankCarpetP4Unit
0x080B392C	0x080B393F	thumb	dt__23CarpetMonsterYankCarpet
0x080B3940	0x080B396B	thumb	action_150__14BatteryManJump
0x080B396C	0x080B39F3	thumb	action_f8__14BatteryManJumpP4Unit
0x080B39F4	0x080B3A2B	thumb	tellUseMessage__14BatteryManJump
0x080B3A2C	0x080B3A6F	thumb	action_70__14BatteryManJump
0x080B3A70	0x080B3A83	thumb	dt__14BatteryManJump
0x080B3A84	0x080B3AC3	thumb	playAnim__14MonsterPkLoveO
0x080B3AC4	0x080B3AD7	thumb	dt__14MonsterPkLoveO
0x080B3AD8	0x080B3AEF	thumb	name__C14MonsterPkLoveA
0x080B3AF0	0x080B3B03	thumb	dt__14MonsterPkLoveA
0x080B3B04	0x080B3B47	thumb	tellMissed__17MonsterPkThunderAP4Unit
0x080B3B48	0x080B3B5F	thumb	action_a0__17MonsterPkThunderAP4Unit
0x080B3B60	0x080B3B63	thumb	playAnim__17MonsterPkThunderA
0x080B3B64	0x080B3B7B	thumb	calcDidHit__17MonsterPkThunderAP4Unit
0x080B3B7C	0x080B3B8F	thumb	dt__17MonsterPkThunderA
0x080B3B90	0x080B3BD7	thumb	tellMissed__17MonsterPsiMagnetAP4Unit
0x080B3BD8	0x080B3C3F	thumb	onPlayAnim__17MonsterPsiMagnetAP4Unitb
0x080B3C40	0x080B3CA7	thumb	onPsiDamage__17MonsterPsiMagnetAP4Unit
0x080B3CA8	0x080B3CBF	thumb	calcDidHit__17MonsterPsiMagnetAP4Unit
0x080B3CC0	0x080B3D03	thumb	tellResisted__17MonsterPsiMagnetAP4Unit
0x080B3D04	0x080B3D2B	thumb	isResisted__17MonsterPsiMagnetAP4Unit
0x080B3D2C	0x080B3D3F	thumb	dt__17MonsterPsiMagnetA
0x080B3D40	0x080B3D47	thumb	userMissSfx__C26NewFassadMusicalHornAttack
0x080B3D48	0x080B3D4F	thumb	userCritSfx__C26NewFassadMusicalHornAttack
0x080B3D50	0x080B3D57	thumb	userAttackSfx__C26NewFassadMusicalHornAttack
0x080B3D58	0x080B3D6B	thumb	dt__26NewFassadMusicalHornAttack
0x080B3D6C	0x080B3DAB	thumb	onAttack__22MaskedManLightningBoltP4Unit
0x080B3DAC	0x080B3DEB	thumb	playAnim__22MaskedManLightningBolt
0x080B3DEC	0x080B3DFF	thumb	dt__22MaskedManLightningBolt
0x080B3E00	0x080B403F	thumb	onAttack__13MonsterAttackP4Unit
0x080B4040	0x080B4053	thumb	dt__13MonsterAttack
0x080B4054	0x080B4093	thumb	action_150__19RhinocerocketCharge
0x080B4094	0x080B410F	thumb	tellUseMessage__19RhinocerocketCharge
0x080B4110	0x080B4123	thumb	playSfx__19RhinocerocketCharge
0x080B4124	0x080B425F	thumb	fire__19RhinocerocketCharge
0x080B4260	0x080B4273	thumb	dt__19RhinocerocketCharge
0x080B4274	0x080B4287	thumb	action_150__21FiercePorkTrooperJump
0x080B4288	0x080B430F	thumb	onPlayAnim__21FiercePorkTrooperJumpP4Unitb
0x080B4310	0x080B43FF	thumb	onAttack__21FiercePorkTrooperJumpP4Unit
0x080B4400	0x080B4413	thumb	dt__21FiercePorkTrooperJump
0x080B4414	0x080B4483	thumb	onAttack__22JealousBassJamSessionBP4Unit
0x080B4484	0x080B4497	thumb	dt__22JealousBassJamSessionB
0x080B4498	0x080B449B	thumb	userCritSfx__C22JealousBassJamSessionA
0x080B449C	0x080B449F	thumb	userAttackSfx__C22JealousBassJamSessionA
0x080B44A0	0x080B452B	thumb	onAttack__22JealousBassJamSessionAP4Unit
0x080B452C	0x080B453F	thumb	dt__22JealousBassJamSessionA
0x080B4540	0x080B4583	thumb	onAttack__16ClaymanCrashDownP4Unit
0x080B4584	0x080B4597	thumb	dt__16ClaymanCrashDown
0x080B4598	0x080B45B3	thumb	action_a0__26LordPassionThrowEverythingP4Unit
0x080B45B4	0x080B45C7	thumb	dt__26LordPassionThrowEverything
0x080B45C8	0x080B45DF	thumb	action_a0__18MonsterComboAttackP4Unit
0x080B45E0	0x080B45F3	thumb	dt__18MonsterComboAttack
0x080B45F4	0x080B4637	thumb	action_150__24NKCyborgEndOfCenturyBeam
0x080B4638	0x080B471B	thumb	playAnim__24NKCyborgEndOfCenturyBeam
0x080B471C	0x080B472F	thumb	dt__24NKCyborgEndOfCenturyBeam
0x080B4730	0x080B47CB	thumb	action_150__21PigmaskMajorThrowBomb
0x080B47CC	0x080B47DF	thumb	dt__21PigmaskMajorThrowBomb
0x080B47E0	0x080B480B	thumb	action_150__14ExplosiveBlast
0x080B480C	0x080B481F	thumb	dt__14ExplosiveBlast
0x080B4820	0x080B4867	thumb	onDamage__19MasterEddyWhirlpoolP4Unit
0x080B4868	0x080B487B	thumb	dt__19MasterEddyWhirlpool
0x080B487C	0x080B48A7	thumb	action_150__19FishRoeManLeapMouth
0x080B48A8	0x080B48EF	thumb	onDamage__19FishRoeManLeapMouthP4Unit
0x080B48F0	0x080B4927	thumb	playAnim__19FishRoeManLeapMouth
0x080B4928	0x080B493B	thumb	dt__19FishRoeManLeapMouth
0x080B493C	0x080B49BF	thumb	action_150__21MrGenetorDischargeZap
0x080B49C0	0x080B49D3	thumb	dt__21MrGenetorDischargeZap
0x080B49D4	0x080B4A17	thumb	tellMissed__8HPSuckerP4Unit
0x080B4A18	0x080B4A4B	thumb	onPlayAnim__8HPSuckerP4Unitb
0x080B4A4C	0x080B4AE7	thumb	onDamage__8HPSuckerP4Unit
0x080B4AE8	0x080B4AFF	thumb	calcDidHit__8HPSuckerP4Unit
0x080B4B00	0x080B4B13	thumb	dt__8HPSucker
0x080B4B14	0x080B4B2F	thumb	action_a0__21MechaTurtleMachineGunP4Unit
0x080B4B30	0x080B4B43	thumb	dt__21MechaTurtleMachineGun
0x080B4B44	0x080B4B8F	thumb	sub_080B4B44__18PorkTankFireCannon
0x080B4B90	0x080B4C2F	thumb	playAnim__18PorkTankFireCannon
0x080B4C30	0x080B4C43	thumb	dt__18PorkTankFireCannon
0x080B4C44	0x080B4C83	thumb	playAnim__18OhSoSnakeDiveWater
0x080B4C84	0x080B4C97	thumb	dt__18OhSoSnakeDiveWater
0x080B4C98	0x080B4CDF	thumb	tellMissed__19SpinSomethingAroundP4Unit
0x080B4CE0	0x080B4D73	thumb	onPlayAnim__19SpinSomethingAroundP4Unitb
0x080B4D74	0x080B4DD7	thumb	onDamage__19SpinSomethingAroundP4Unit
0x080B4DD8	0x080B4DEF	thumb	calcDidHit__19SpinSomethingAroundP4Unit
0x080B4DF0	0x080B4E33	thumb	tellResisted__19SpinSomethingAroundP4Unit
0x080B4E34	0x080B4E5B	thumb	isResisted__19SpinSomethingAroundP4Unit
0x080B4E5C	0x080B4E6F	thumb	dt__19SpinSomethingAround
0x080B4E70	0x080B4F27	thumb	onPlayAnim__9BloodSuckP4Unitb
0x080B4F28	0x080B4F53	thumb	onDamage__9BloodSuckP4Unit
0x080B4F54	0x080B4F67	thumb	dt__9BloodSuck
0x080B4F68	0x080B4FAF	thumb	playAnim__11ShootFlames
0x080B4FB0	0x080B4FC3	thumb	dt__11ShootFlames
0x080B4FC4	0x080B504B	thumb	hitChance__C19DefaultMonsterSkill
0x080B504C	0x080B505F	thumb	dt__19DefaultMonsterSkill
0x080B5060	0x080B507D	thumb	create__18StatusNoExpFactoryUsP4Unit
0x080B5080	0x080B509D	thumb	create__19StatusSmellyFactoryUsP4Unit
0x080B50A0	0x080B50BD	thumb	create__20StatusStrangeFactoryUsP4Unit
0x080B50C0	0x080B50DD	thumb	create__27StatusMonkeyDanceIQ2FactoryUsP4Unit
0x080B50E0	0x080B50FD	thumb	create__27StatusMonkeyDanceSP2FactoryUsP4Unit
0x080B5100	0x080B511D	thumb	create__28StatusMonkeyDanceDef2FactoryUsP4Unit
0x080B5120	0x080B513D	thumb	create__28StatusMonkeyDanceOff2FactoryUsP4Unit
0x080B5140	0x080B515D	thumb	create__26StatusMonkeyDanceIQFactoryUsP4Unit
0x080B5160	0x080B517D	thumb	create__26StatusMonkeyDanceSPFactoryUsP4Unit
0x080B5180	0x080B519D	thumb	create__27StatusMonkeyDanceDefFactoryUsP4Unit
0x080B51A0	0x080B51BD	thumb	create__27StatusMonkeyDanceOffFactoryUsP4Unit
0x080B51C0	0x080B51DD	thumb	create__23StatusParamsDownFactoryUsP4Unit
0x080B51E0	0x080B51FD	thumb	create__21StatusParamsUpFactoryUsP4Unit
0x080B5200	0x080B521D	thumb	create__24StatusDefUpStrongFactoryUsP4Unit
0x080B5220	0x080B523D	thumb	create__21StatusDefUpMidFactoryUsP4Unit
0x080B5240	0x080B525D	thumb	create__22StatusDefUpWeakFactoryUsP4Unit
0x080B5260	0x080B527D	thumb	create__24StatusOffUpStrongFactoryUsP4Unit
0x080B5280	0x080B529D	thumb	create__21StatusOffUpMidFactoryUsP4Unit
0x080B52A0	0x080B52BD	thumb	create__22StatusOffUpWeakFactoryUsP4Unit
0x080B52C0	0x080B52DD	thumb	create__26StatusDefDownStrongFactoryUsP4Unit
0x080B52E0	0x080B52FD	thumb	create__23StatusDefDownMidFactoryUsP4Unit
0x080B5300	0x080B531D	thumb	create__24StatusDefDownWeakFactoryUsP4Unit
0x080B5320	0x080B533D	thumb	create__26StatusOffDownStrongFactoryUsP4Unit
0x080B5340	0x080B535D	thumb	create__23StatusOffDownMidFactoryUsP4Unit
0x080B5360	0x080B537D	thumb	create__24StatusOffDownWeakFactoryUsP4Unit
0x080B5380	0x080B539D	thumb	create__19StatusDefendFactoryUsP4Unit
0x080B53A0	0x080B53BD	thumb	create__18StatusFleasFactoryUsP4Unit
0x080B53C0	0x080B53DD	thumb	create__19StatusCryingFactoryUsP4Unit
0x080B53E0	0x080B53FD	thumb	create__25StatusNoBackSpriteFactoryUsP4Unit
0x080B5400	0x080B541D	thumb	create__20StatusStapledFactoryUsP4Unit
0x080B5420	0x080B543D	thumb	create__17StatusFellFactoryUsP4Unit
0x080B5440	0x080B545D	thumb	create__17StatusDCMCFactoryUsP4Unit
0x080B5460	0x080B547D	thumb	create__18StatusDanceFactoryUsP4Unit
0x080B5480	0x080B549D	thumb	create__21StatusLaughingFactoryUsP4Unit
0x080B54A0	0x080B54BD	thumb	create__23StatusApologeticFactoryUsP4Unit
0x080B54C0	0x080B54DD	thumb	create__19StatusFrozenFactoryUsP4Unit
0x080B54E0	0x080B54FD	thumb	create__21StatusNauseousFactoryUsP4Unit
0x080B5500	0x080B551D	thumb	create__22StatusForgetfulFactoryUsP4Unit
0x080B5520	0x080B553D	thumb	create__18StatusSleepFactoryUsP4Unit
0x080B5540	0x080B555D	thumb	create__17StatusNumbFactoryUsP4Unit
0x080B5560	0x080B557D	thumb	create__20StatusRefreshFactoryUsP4Unit
0x080B5580	0x080B559D	thumb	create__19StatusEndureFactoryUsP4Unit
0x080B55A0	0x080B55BF	thumb	create__21StatusTimeBombFactory
0x080B55C0	0x080B55DD	thumb	create__23StatusPsiCounterFactoryUsP4Unit
0x080B55E0	0x080B55FD	thumb	create__22StatusPsiShieldFactoryUsP4Unit
0x080B5600	0x080B561D	thumb	create__25StatusElectrocutedFactoryUsP4Unit
0x080B5620	0x080B563D	thumb	create__20StatusCounterFactoryUsP4Unit
0x080B5640	0x080B565D	thumb	create__19StatusShieldFactoryUsP4Unit
0x080B5660	0x080B567D	thumb	create__19StatusOnFireFactoryUsP4Unit
0x080B5680	0x080B569D	thumb	create__19StatusPoisonFactoryUsP4Unit
0x080B56A0	0x080B56BD	thumb	create__20DefaultStatusFactoryUsP4Unit
0x080B56C0	0x080B56DB	thumb	__11StatusNoExpUsP4Unit
0x080B56DC	0x080B56F7	thumb	__12StatusSmellyUsP4Unit
0x080B56F8	0x080B5713	thumb	__13StatusStrangeUsP4Unit
0x080B5714	0x080B57CF	thumb	__20StatusMonkeyDanceIQ2UsP4Unit
0x080B57D0	0x080B588B	thumb	__20StatusMonkeyDanceSP2UsP4Unit
0x080B588C	0x080B5947	thumb	__21StatusMonkeyDanceDef2UsP4Unit
0x080B5948	0x080B5A03	thumb	__21StatusMonkeyDanceOff2UsP4Unit
0x080B5A04	0x080B5ABF	thumb	__19StatusMonkeyDanceIQUsP4Unit
0x080B5AC0	0x080B5B7B	thumb	__19StatusMonkeyDanceSPUsP4Unit
0x080B5B7C	0x080B5C37	thumb	__20StatusMonkeyDanceDefUsP4Unit
0x080B5C38	0x080B5CF3	thumb	__20StatusMonkeyDanceOffUsP4Unit
0x080B5CF4	0x080B5DAF	thumb	__16StatusParamsDownUsP4Unit
0x080B5DB0	0x080B5E6B	thumb	__14StatusParamsUpUsP4Unit
0x080B5E6C	0x080B5F27	thumb	__17StatusDefUpStrongUsP4Unit
0x080B5F28	0x080B5FE3	thumb	__14StatusDefUpMidUsP4Unit
0x080B5FE4	0x080B609F	thumb	__15StatusDefUpWeakUsP4Unit
0x080B60A0	0x080B615B	thumb	__17StatusOffUpStrongUsP4Unit
0x080B615C	0x080B6217	thumb	__14StatusOffUpMidUsP4Unit
0x080B6218	0x080B62D3	thumb	__15StatusOffUpWeakUsP4Unit
0x080B62D4	0x080B638F	thumb	__19StatusDefDownStrongUsP4Unit
0x080B6390	0x080B644B	thumb	__16StatusDefDownMidUsP4Unit
0x080B644C	0x080B6507	thumb	__17StatusDefDownWeakUsP4Unit
0x080B6508	0x080B65C3	thumb	__19StatusOffDownStrongUsP4Unit
0x080B65C4	0x080B667F	thumb	__16StatusOffDownMidUsP4Unit
0x080B6680	0x080B673B	thumb	__17StatusOffDownWeakUsP4Unit
0x080B673C	0x080B67FF	thumb	__12StatusDefendUsP4Unit
0x080B6800	0x080B68BB	thumb	__11StatusFleasUsP4Unit
0x080B68BC	0x080B6977	thumb	__12StatusCryingUsP4Unit
0x080B6978	0x080B699B	thumb	__18StatusNoBackSpriteUsP4Unit
0x080B699C	0x080B69B7	thumb	__13StatusStapledUsP4Unit
0x080B69B8	0x080B69E3	thumb	__10StatusFellUsP4Unit
0x080B69E4	0x080B6A0F	thumb	__10StatusDCMCUsP4Unit
0x080B6A10	0x080B6A2B	thumb	__11StatusDanceUsP4Unit
0x080B6A2C	0x080B6A47	thumb	__14StatusLaughingUsP4Unit
0x080B6A48	0x080B6A63	thumb	__16StatusApologeticUsP4Unit
0x080B6A64	0x080B6A7F	thumb	__12StatusFrozenUsP4Unit
0x080B6A80	0x080B6A9B	thumb	__14StatusNauseousUsP4Unit
0x080B6A9C	0x080B6ABF	thumb	__15StatusForgetfulUsP4Unit
0x080B6AC0	0x080B6AEB	thumb	__11StatusSleepUsP4Unit
0x080B6AEC	0x080B6B0F	thumb	__10StatusNumbUsP4Unit
0x080B6B10	0x080B6B2B	thumb	__13StatusRefreshUsP4Unit
0x080B6B2C	0x080B6B47	thumb	__12StatusEndureUsP4Unit
0x080B6B48	0x080B6B6F	thumb	__14StatusTimeBombUsP4Unit
0x080B6B70	0x080B6B8B	thumb	__16StatusPsiCounterUsP4Unit
0x080B6B8C	0x080B6BA7	thumb	__15StatusPsiShieldUsP4Unit
0x080B6BA8	0x080B6BC3	thumb	__18StatusElectrocutedUsP4Unit
0x080B6BC4	0x080B6BDF	thumb	__13StatusCounterUsP4Unit
0x080B6BE0	0x080B6BFB	thumb	__12StatusShieldUsP4Unit
0x080B6BFC	0x080B6C27	thumb	__12StatusOnFireUsP4Unit
0x080B6C28	0x080B6C43	thumb	__12StatusPoisonUsP4Unit
0x080B6C44	0x080B6C5F	thumb	__13DefaultStatusUsP4Unit
0x080B6C60	0x080B6CC1	thumb	disableAllStatuses__11StatusNoExp
0x080B6CC4	0x080B6CD7	thumb	dt__11StatusNoExp
0x080B6CD8	0x080B6D39	thumb	disableAllStatuses__12StatusSmelly
0x080B6D3C	0x080B6D4F	thumb	dt__12StatusSmelly
0x080B6D50	0x080B6DAD	thumb	disableAllStatuses__13StatusStrange
0x080B6DB0	0x080B6DC3	thumb	dt__13StatusStrange
0x080B6DC4	0x080B6E53	thumb	fmtStatusMsg__20StatusMonkeyDanceIQ2Us
0x080B6E54	0x080B6E8F	thumb	iqMod__20StatusMonkeyDanceIQ2
0x080B6E90	0x080B6EF1	thumb	disableAllStatuses__20StatusMonkeyDanceIQ2
0x080B6EF4	0x080B6F07	thumb	dt__20StatusMonkeyDanceIQ2
0x080B6F08	0x080B6F97	thumb	fmtStatusMsg__20StatusMonkeyDanceSP2Us
0x080B6F98	0x080B6FD3	thumb	speedMod__20StatusMonkeyDanceSP2
0x080B6FD4	0x080B7035	thumb	disableAllStatuses__20StatusMonkeyDanceSP2
0x080B7038	0x080B704B	thumb	dt__20StatusMonkeyDanceSP2
0x080B704C	0x080B70DB	thumb	fmtStatusMsg__21StatusMonkeyDanceDef2Us
0x080B70DC	0x080B7115	thumb	defenseMod__21StatusMonkeyDanceDef2
0x080B7118	0x080B7247	thumb	disableAllStatuses__21StatusMonkeyDanceDef2
0x080B7248	0x080B7303	thumb	cancelOpposite__21StatusMonkeyDanceDef2
0x080B7304	0x080B7427	thumb	applyStackStatus__21StatusMonkeyDanceDef2
0x080B7428	0x080B743B	thumb	dt__21StatusMonkeyDanceDef2
0x080B743C	0x080B74CB	thumb	fmtStatusMsg__21StatusMonkeyDanceOff2Us
0x080B74CC	0x080B7505	thumb	offenseMod__21StatusMonkeyDanceOff2
0x080B7508	0x080B75F9	thumb	disableAllStatuses__21StatusMonkeyDanceOff2
0x080B75FC	0x080B7663	thumb	cancelOpposite__21StatusMonkeyDanceOff2
0x080B7664	0x080B76CF	thumb	applyStackStatus__21StatusMonkeyDanceOff2
0x080B76D0	0x080B76E3	thumb	dt__21StatusMonkeyDanceOff2
0x080B76E4	0x080B7773	thumb	fmtStatusMsg__19StatusMonkeyDanceIQUs
0x080B7774	0x080B77A7	thumb	iqMod__19StatusMonkeyDanceIQ
0x080B77A8	0x080B7809	thumb	disableAllStatuses__19StatusMonkeyDanceIQ
0x080B780C	0x080B781F	thumb	dt__19StatusMonkeyDanceIQ
0x080B7820	0x080B78AF	thumb	fmtStatusMsg__19StatusMonkeyDanceSPUs
0x080B78B0	0x080B78E3	thumb	speedMod__19StatusMonkeyDanceSP
0x080B78E4	0x080B7945	thumb	disableAllStatuses__19StatusMonkeyDanceSP
0x080B7948	0x080B795B	thumb	dt__19StatusMonkeyDanceSP
0x080B795C	0x080B79EB	thumb	fmtStatusMsg__20StatusMonkeyDanceDefUs
0x080B79EC	0x080B7A23	thumb	defenseMod__20StatusMonkeyDanceDef
0x080B7A24	0x080B7B53	thumb	disableAllStatuses__20StatusMonkeyDanceDef
0x080B7B54	0x080B7C0B	thumb	cancelOpposite__20StatusMonkeyDanceDef
0x080B7C0C	0x080B7D2F	thumb	applyStackStatus__20StatusMonkeyDanceDef
0x080B7D30	0x080B7D43	thumb	dt__20StatusMonkeyDanceDef
0x080B7D44	0x080B7DD3	thumb	fmtStatusMsg__20StatusMonkeyDanceOffUs
0x080B7DD4	0x080B7E0B	thumb	offenseMod__20StatusMonkeyDanceOff
0x080B7E0C	0x080B7EFD	thumb	disableAllStatuses__20StatusMonkeyDanceOff
0x080B7F00	0x080B7F67	thumb	cancelOpposite__20StatusMonkeyDanceOff
0x080B7F68	0x080B7FD3	thumb	applyStackStatus__20StatusMonkeyDanceOff
0x080B7FD4	0x080B7FE7	thumb	dt__20StatusMonkeyDanceOff
0x080B7FE8	0x080B8021	thumb	speedMod__16StatusParamsDown
0x080B8024	0x080B805D	thumb	iqMod__16StatusParamsDown
0x080B8060	0x080B8099	thumb	defenseMod__16StatusParamsDown
0x080B809C	0x080B80D5	thumb	offenseMod__16StatusParamsDown
0x080B80D8	0x080B8167	thumb	disableAllStatuses__16StatusParamsDown
0x080B8168	0x080B8481	thumb	removeConflicting__16StatusParamsDown
0x080B8484	0x080B8497	thumb	dt__16StatusParamsDown
0x080B8498	0x080B84CF	thumb	speedMod__14StatusParamsUp
0x080B84D0	0x080B8507	thumb	iqMod__14StatusParamsUp
0x080B8508	0x080B853B	thumb	defenseMod__14StatusParamsUp
0x080B853C	0x080B856F	thumb	offenseMod__14StatusParamsUp
0x080B8570	0x080B85FF	thumb	disableAllStatuses__14StatusParamsUp
0x080B8600	0x080B8919	thumb	removeConflicting__14StatusParamsUp
0x080B891C	0x080B892F	thumb	dt__14StatusParamsUp
0x080B8930	0x080B89BF	thumb	fmtStatusMsg__17StatusDefUpStrongUs
0x080B89C0	0x080B89F7	thumb	defenseMod__17StatusDefUpStrong
0x080B89F8	0x080B8A99	thumb	disableAllStatuses__17StatusDefUpStrong
0x080B8A9C	0x080B8AD5	thumb	cancelOpposite__17StatusDefUpStrong
0x080B8AD8	0x080B8B5F	thumb	applyStackStatus__17StatusDefUpStrong
0x080B8B60	0x080B8BC1	thumb	removeConflicting__17StatusDefUpStrong
0x080B8BC4	0x080B8BD7	thumb	dt__17StatusDefUpStrong
0x080B8BD8	0x080B8C67	thumb	fmtStatusMsg__14StatusDefUpMidUs
0x080B8C68	0x080B8C9F	thumb	defenseMod__14StatusDefUpMid
0x080B8CA0	0x080B8D41	thumb	disableAllStatuses__14StatusDefUpMid
0x080B8D44	0x080B8D7D	thumb	cancelOpposite__14StatusDefUpMid
0x080B8D80	0x080B8E5B	thumb	applyStackStatus__14StatusDefUpMid
0x080B8E5C	0x080B8E6F	thumb	dt__14StatusDefUpMid
0x080B8E70	0x080B8EFF	thumb	fmtStatusMsg__15StatusDefUpWeakUs
0x080B8F00	0x080B8F37	thumb	defenseMod__15StatusDefUpWeak
0x080B8F38	0x080B8FD9	thumb	disableAllStatuses__15StatusDefUpWeak
0x080B8FDC	0x080B9043	thumb	cancelOpposite__15StatusDefUpWeak
0x080B9044	0x080B9103	thumb	applyStackStatus__15StatusDefUpWeak
0x080B9104	0x080B9117	thumb	dt__15StatusDefUpWeak
0x080B9118	0x080B91A7	thumb	fmtStatusMsg__17StatusOffUpStrongUs
0x080B91A8	0x080B91DF	thumb	offenseMod__17StatusOffUpStrong
0x080B91E0	0x080B9281	thumb	disableAllStatuses__17StatusOffUpStrong
0x080B9284	0x080B92BD	thumb	cancelOpposite__17StatusOffUpStrong
