# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x080A8318	thumb	sub_080A8318
0x080A83E8	thumb	sub_080A83E8
0x080A84AC	thumb	sub_080A84AC
0x080A84C8	thumb	sub_080A84C8
0x080A8660	thumb	sub_080A8660
0x080A86F0	thumb	sub_080A86F0
0x080A87F8	thumb	sub_080A87F8
0x080A8814	thumb	sub_080A8814
0x080A8854	thumb	sub_080A8854
0x080A89C8	thumb	sub_080A89C8
0x080A8A44	thumb	sub_080A8A44
0x080A8ABC	thumb	sub_080A8ABC
0x080A8B38	thumb	sub_080A8B38
0x080A8BB4	thumb	sub_080A8BB4
0x080A8BF4	thumb	sub_080A8BF4
0x080A8CF8	thumb	sub_080A8CF8
0x080A8D14	thumb	sub_080A8D14
0x080A8D78	thumb	sub_080A8D78
0x080A8D94	thumb	sub_080A8D94
0x080A8DB0	thumb	sub_080A8DB0
0x080A8E04	thumb	sub_080A8E04
0x080A8E18	thumb	sub_080A8E18
0x080A8FDC	thumb	sub_080A8FDC
0x080A900C	thumb	sub_080A900C
0x080A9234	thumb	sub_080A9234
0x080A9360	thumb	sub_080A9360
0x080A93EC	thumb	sub_080A93EC
0x080A9408	thumb	sub_080A9408
0x080A9424	thumb	sub_080A9424
0x080A9518	thumb	sub_080A9518
0x080A9544	thumb	sub_080A9544
0x080A9648	thumb	sub_080A9648
0x080A96BC	thumb	sub_080A96BC
0x080A96D8	thumb	sub_080A96D8
0x080A972C	thumb	sub_080A972C
0x080A9748	thumb	sub_080A9748
0x080A97CC	thumb	sub_080A97CC
0x080A9834	thumb	sub_080A9834
0x080A9850	thumb	sub_080A9850
0x080A9874	thumb	sub_080A9874
0x080A9890	thumb	sub_080A9890
0x080A98E0	thumb	sub_080A98E0
0x080A9948	thumb	sub_080A9948
0x080A9964	thumb	sub_080A9964
0x080A9990	thumb	sub_080A9990
0x080A99AC	thumb	sub_080A99AC
0x080A9A0C	thumb	sub_080A9A0C
0x080A9A74	thumb	sub_080A9A74
0x080A9A90	thumb	sub_080A9A90
0x080A9B14	thumb	sub_080A9B14
0x080A9B7C	thumb	sub_080A9B7C
0x080A9B98	thumb	sub_080A9B98
0x080A9C34	thumb	sub_080A9C34
0x080A9C50	thumb	sub_080A9C50
0x080A9D64	thumb	sub_080A9D64
0x080A9D98	thumb	sub_080A9D98
0x080A9DD0	thumb	sub_080A9DD0
0x080A9DEC	thumb	sub_080A9DEC
0x080A9E18	thumb	sub_080A9E18
0x080A9E38	thumb	sub_080A9E38
0x080A9E54	thumb	sub_080A9E54
0x080A9ECC	thumb	sub_080A9ECC
0x080A9EE8	thumb	sub_080A9EE8
0x080A9F3C	thumb	sub_080A9F3C
0x080AA080	thumb	sub_080AA080
0x080AA09C	thumb	sub_080AA09C
0x080AA11C	thumb	sub_080AA11C
0x080AA19C	thumb	sub_080AA19C
0x080AA1F8	thumb	sub_080AA1F8
0x080AA2D4	thumb	sub_080AA2D4
0x080AA314	thumb	sub_080AA314
0x080AA418	thumb	sub_080AA418
0x080AA434	thumb	sub_080AA434
0x080AA488	thumb	sub_080AA488
0x080AA4A4	thumb	sub_080AA4A4
0x080AA4F0	thumb	sub_080AA4F0
0x080AA50C	thumb	sub_080AA50C
0x080AA5BC	thumb	sub_080AA5BC
0x080AA5D8	thumb	sub_080AA5D8
0x080AA618	thumb	sub_080AA618
0x080AA818	thumb	sub_080AA818
0x080AA82C	thumb	sub_080AA82C
0x080AA8D4	thumb	sub_080AA8D4
0x080AA974	thumb	sub_080AA974
0x080AA990	thumb	sub_080AA990
0x080AA9E0	thumb	sub_080AA9E0
0x080AA9FC	thumb	sub_080AA9FC
0x080AAA40	thumb	sub_080AAA40
0x080AAA5C	thumb	sub_080AAA5C
0x080AAAD8	thumb	sub_080AAAD8
0x080AAAF4	thumb	sub_080AAAF4
0x080AAB38	thumb	sub_080AAB38
0x080AAB98	thumb	sub_080AAB98
0x080AAC80	thumb	sub_080AAC80
0x080AAC9C	thumb	sub_080AAC9C
0x080AAD64	thumb	sub_080AAD64
0x080AAD94	thumb	sub_080AAD94
0x080AADB0	thumb	sub_080AADB0
0x080AADD4	thumb	sub_080AADD4
0x080AAE54	thumb	sub_080AAE54
0x080AAE94	thumb	sub_080AAE94
0x080AAF94	thumb	sub_080AAF94
0x080AAFA4	thumb	sub_080AAFA4
0x080AAFD8	thumb	sub_080AAFD8
0x080AB03C	thumb	sub_080AB03C
0x080AB100	thumb	sub_080AB100
0x080AB168	thumb	sub_080AB168
0x080AB184	thumb	sub_080AB184
0x080AB1B0	thumb	sub_080AB1B0
0x080AB1E4	thumb	sub_080AB1E4
0x080AB284	thumb	sub_080AB284
0x080AB2C4	thumb	sub_080AB2C4
0x080AB32C	thumb	sub_080AB32C
0x080AB348	thumb	sub_080AB348
0x080AB3A8	thumb	sub_080AB3A8
0x080AB3C4	thumb	sub_080AB3C4
0x080AB41C	thumb	sub_080AB41C
0x080AB438	thumb	sub_080AB438
0x080AB478	thumb	sub_080AB478
0x080AB650	thumb	sub_080AB650
0x080AB660	thumb	sub_080AB660
0x080AB6B8	thumb	sub_080AB6B8
0x080AB758	thumb	sub_080AB758
0x080AB7A8	thumb	sub_080AB7A8
0x080AB7C4	thumb	sub_080AB7C4
0x080AB824	thumb	sub_080AB824
0x080AB924	thumb	sub_080AB924
0x080AB98C	thumb	sub_080AB98C
0x080ABA1C	thumb	sub_080ABA1C
0x080ABA38	thumb	sub_080ABA38
0x080ABAAC	thumb	sub_080ABAAC
0x080ABAD8	thumb	sub_080ABAD8
0x080ABAFC	thumb	sub_080ABAFC
0x080ABB24	thumb	sub_080ABB24
0x080ABB40	thumb	sub_080ABB40
0x080ABBA4	thumb	sub_080ABBA4
0x080ABBC0	thumb	sub_080ABBC0
0x080ABC00	thumb	sub_080ABC00
0x080ABCD4	thumb	sub_080ABCD4
0x080ABD28	thumb	sub_080ABD28
0x080ABD3C	thumb	sub_080ABD3C
0x080ABDBC	thumb	sub_080ABDBC
0x080ABE0C	thumb	sub_080ABE0C
0x080ABE6C	thumb	sub_080ABE6C
0x080ABE88	thumb	sub_080ABE88
0x080ABF7C	thumb	sub_080ABF7C
0x080AC044	thumb	sub_080AC044
0x080AC1B4	thumb	sub_080AC1B4
0x080AC1D0	thumb	sub_080AC1D0
0x080AC210	thumb	sub_080AC210
0x080AC22C	thumb	sub_080AC22C
0x080AC260	thumb	sub_080AC260
0x080AC2A0	thumb	sub_080AC2A0
0x080AC2FC	thumb	sub_080AC2FC
0x080AC360	thumb	sub_080AC360
0x080AC37C	thumb	sub_080AC37C
0x080AC3BC	thumb	sub_080AC3BC
0x080AC408	thumb	sub_080AC408
0x080AC4A8	thumb	sub_080AC4A8
0x080AC548	thumb	sub_080AC548
0x080AC574	thumb	sub_080AC574
0x080AC590	thumb	sub_080AC590
0x080AC678	thumb	sub_080AC678
0x080AC6E8	thumb	sub_080AC6E8
0x080AC704	thumb	sub_080AC704
0x080AC734	thumb	sub_080AC734
0x080AC750	thumb	sub_080AC750
0x080AC7A0	thumb	sub_080AC7A0
0x080AC7C8	thumb	sub_080AC7C8
0x080AC7E4	thumb	sub_080AC7E4
0x080AC834	thumb	sub_080AC834
0x080AC850	thumb	sub_080AC850
0x080AC8CC	thumb	sub_080AC8CC
0x080AC8E8	thumb	sub_080AC8E8
0x080AC928	thumb	sub_080AC928
0x080AC954	thumb	sub_080AC954
0x080AC9A8	thumb	sub_080AC9A8
0x080AC9D4	thumb	sub_080AC9D4
0x080ACA74	thumb	sub_080ACA74
0x080ACA90	thumb	sub_080ACA90
0x080ACAD0	thumb	sub_080ACAD0
0x080ACAEC	thumb	sub_080ACAEC
0x080ACB58	thumb	sub_080ACB58
0x080ACBD4	thumb	sub_080ACBD4
0x080ACC04	thumb	sub_080ACC04
0x080ACCA4	thumb	sub_080ACCA4
0x080ACCE4	thumb	sub_080ACCE4
0x080ACD00	thumb	sub_080ACD00
0x080ACD84	thumb	sub_080ACD84
0x080ACE64	thumb	sub_080ACE64
0x080ACF20	thumb	sub_080ACF20
0x080ACF3C	thumb	sub_080ACF3C
0x080AD004	thumb	sub_080AD004
0x080AD074	thumb	sub_080AD074
0x080AD090	thumb	sub_080AD090
0x080AD10C	thumb	sub_080AD10C
0x080AD198	thumb	sub_080AD198
0x080AD1B4	thumb	sub_080AD1B4
0x080AD204	thumb	sub_080AD204
0x080AD2C8	thumb	sub_080AD2C8
0x080AD304	thumb	sub_080AD304
0x080AD320	thumb	sub_080AD320
0x080AD364	thumb	sub_080AD364
0x080AD380	thumb	sub_080AD380
0x080AD3A4	thumb	sub_080AD3A4
0x080AD3E4	thumb	sub_080AD3E4
0x080AD4E8	thumb	sub_080AD4E8
0x080AD51C	thumb	sub_080AD51C
0x080AD568	thumb	sub_080AD568
0x080AD5D0	thumb	sub_080AD5D0
0x080AD694	thumb	sub_080AD694
0x080AD6B0	thumb	VT_HACK__12BaldingEaglee
0x080AD6F0	thumb	onAction__7ClaymanP6Action
0x080AD7C4	thumb	m_448__7Clayman
0x080AD834	thumb	m_440__7Clayman
0x080AD848	thumb	m_438__7Clayman
0x080AD874	thumb	calcAction__7Clayman
0x080AD938	thumb	monster_3f0__7Clayman
0x080AD998	thumb	_._7Clayman
0x080AD9B4	thumb	onAction__9MrPassionP6Action
0x080ADA9C	thumb	calcActionPhaseTwo__9MrPassion
0x080ADB54	thumb	calcActionPhaseOne__9MrPassion
0x080ADBE8	thumb	calcAction__9MrPassion
0x080ADC88	thumb	setPhase__9MrPassionib
0x080ADCC8	thumb	monster_3f0__9MrPassion
0x080ADD1C	thumb	_._9MrPassion
0x080ADD38	thumb	onAction__4TreeP6Action
0x080ADE38	thumb	calcAction__4Tree
0x080AE01C	thumb	onKill__4Tree
0x080AE038	thumb	_._4Tree
0x080AE054	thumb	onAction__12BaldingEagleP6Action
0x080AE118	thumb	calcAction__12BaldingEagle
0x080AE1D4	thumb	_._12BaldingEagle
0x080AE1F0	thumb	onAction__13WalkingBushieP6Action
0x080AE2EC	thumb	monster_2c8__13WalkingBushieP6Action
0x080AE490	thumb	calcAction__13WalkingBushie
0x080AE614	thumb	_._13WalkingBushie
0x080AE630	thumb	calcAction__9PotatoBug
0x080AE6C8	thumb	_._9PotatoBug
0x080AE6E4	thumb	calcAction__12SootDumpling
0x080AE738	thumb	_._12SootDumpling
0x080AE754	thumb	onAction__17BakedYammomonsterP6Action
0x080AE818	thumb	calcAction__17BakedYammomonster
0x080AE880	thumb	_._17BakedYammomonster
0x080AE89C	thumb	getElementWeakness__C10MechaDragoUi
0x080AE8BC	thumb	onUseFang__10MechaDragoUib
0x080AE8FC	thumb	onActionReceive__10MechaDragoP6Action
0x080AEAD0	thumb	onAction__10MechaDragoP6Action
0x080AEBB8	thumb	calcAction__10MechaDrago
0x080AEC8C	thumb	onKill__10MechaDrago
0x080AECA8	thumb	_._10MechaDrago
0x080AECC4	thumb	calcAction__20ReconstructedCaribou
0x080AED14	thumb	_._20ReconstructedCaribou
0x080AED30	thumb	getHealthPercent__14DefaultMonsteri
0x080AED58	thumb	lastAction__14DefaultMonster
0x080AED64	thumb	numActionsDone__14DefaultMonster
0x080AED70	thumb	setActionCount__14DefaultMonsterUi
0x080AED7C	thumb	monster_300__14DefaultMonsteri
0x080AEDC8	thumb	scaledExperience__14DefaultMonster
0x080AEE38	thumb	unit_100__14DefaultMonsterP6Action
0x080AEE58	thumb	onActionReceive__14DefaultMonsterP6Action
0x080AEFF4	thumb	alertActionReceive__14DefaultMonsterP6Action
0x080AF014	thumb	unit_f0__14DefaultMonsterP6Action
0x080AF034	thumb	isStrangeStatus__14DefaultMonster
0x080AF118	thumb	isFriendlyFire__14DefaultMonster
0x080AF16C	thumb	isBackTurned__14DefaultMonster
0x080AF1BC	thumb	onAction__14DefaultMonsterP6Action
0x080AF25C	thumb	calcAction__14DefaultMonster
0x080AF2C0	thumb	monster_3f8__14DefaultMonster
0x080AF2C4	thumb	monster_3f0__14DefaultMonster
0x080AF2C8	thumb	_._14DefaultMonster
0x080AF2E4	thumb	create__21CallForHelp6thFactoryUsP4Unit
0x080AF304	thumb	create__24FireflyBuzzAroundFactoryUsP4Unit
0x080AF324	thumb	create__20SoundAlarm3rdFactoryUsP4Unit
0x080AF344	thumb	create__29MiracleFassadEmitLightFactoryUsP4Unit
0x080AF364	thumb	create__22MonsterSkill237FactoryUsP4Unit
0x080AF384	thumb	create__24MechaStartBeepingFactoryUsP4Unit
0x080AF3A4	thumb	create__23TLCTreeBabyBirdsFactoryUsP4Unit
0x080AF3C4	thumb	create__24StrikeBarrierPoseFactoryUsP4Unit
0x080AF3E4	thumb	create__26BarrierTrioDropPoseFactoryUsP4Unit
0x080AF404	thumb	create__25BarrierPoseCrushedFactoryUsP4Unit
0x080AF424	thumb	create__27MagmanEruptPyrefliesFactoryUsP4Unit
0x080AF444	thumb	create__27PigmaskCaptainRunOffFactoryUsP4Unit
0x080AF464	thumb	create__21ShortCircuitedFactoryUsP4Unit
0x080AF484	thumb	create__20SoundAlarm2ndFactoryUsP4Unit
0x080AF4A4	thumb	create__30MrGenetorFinishChargingFactoryUsP4Unit
0x080AF4C4	thumb	create__31MissMarshmallowTickedOffFactoryUsP4Unit
0x080AF4E4	thumb	create__32FiercePorkTrooperAngerMaxFactoryUsP4Unit
0x080AF504	thumb	create__21CallForHelp5thFactoryUsP4Unit
0x080AF524	thumb	create__21CallForHelp4thFactoryUsP4Unit
0x080AF544	thumb	create__21MarchingAttackFactoryUsP4Unit
0x080AF564	thumb	create__31MonsterSixteenBeatAttackFactoryUsP4Unit
0x080AF584	thumb	create__21MonsterSkill94FactoryUsP4Unit
0x080AF5A4	thumb	create__26MonsterLookOtherWayFactoryUsP4Unit
0x080AF5C4	thumb	create__23MonsterPkFreezeGFactoryUsP4Unit
0x080AF5E4	thumb	create__23PigtuniaSowSeedsFactoryUsP4Unit
0x080AF604	thumb	create__21CallForHelp3rdFactoryUsP4Unit
0x080AF624	thumb	create__27SquawkingStickSqueakFactoryUsP4Unit
0x080AF644	thumb	create__22MonsterSkill156FactoryUsP4Unit
0x080AF664	thumb	create__20GooeyGooSplitFactoryUsP4Unit
0x080AF684	thumb	create__30SandLizardEatDungBeetleFactoryUsP4Unit
0x080AF6A4	thumb	create__22OhSoSnakeEmergeFactoryUsP4Unit
0x080AF6C4	thumb	create__17SoundAlarmFactoryUsP4Unit
0x080AF6E4	thumb	create__19MonsterGetUpFactoryUsP4Unit
0x080AF704	thumb	create__24PseudoorShutDoorsFactoryUsP4Unit
0x080AF724	thumb	create__22DropFromCeilingFactoryUsP4Unit
0x080AF744	thumb	create__18CallForHelpFactoryUsP4Unit
0x080AF764	thumb	create__28WalkingBushieGreetingFactoryUsP4Unit
0x080AF784	thumb	create__21CallForHelp2ndFactoryUsP4Unit
0x080AF7A4	thumb	create__21MonsterSkillF1FactoryUsP4Unit
0x080AF7C4	thumb	create__24MonsterTurnAroundFactoryUsP4Unit
0x080AF7E4	thumb	create__19ShieldKillerFactoryUsP4Unit
0x080AF804	thumb	create__21PaleGreenLightFactoryUsP4Unit
0x080AF824	thumb	create__22MonsterHealingAFactoryUsP4Unit
0x080AF844	thumb	create__27PigmaskMajorTimeBombFactoryUsP4Unit
0x080AF864	thumb	create__17PorkyCoughFactoryUsP4Unit
0x080AF884	thumb	create__20PowerUpSystemFactoryUsP4Unit
0x080AF8A4	thumb	create__24MonsterPkFlash2ndFactoryUsP4Unit
0x080AF8C4	thumb	create__25MonsterPsiCounterAFactoryUsP4Unit
0x080AF8E4	thumb	create__24MonsterPsiShieldAFactoryUsP4Unit
0x080AF904	thumb	create__22MonsterCounterAFactoryUsP4Unit
0x080AF924	thumb	create__21MonsterPkFlashFactoryUsP4Unit
0x080AF944	thumb	create__21MonsterShieldAFactoryUsP4Unit
0x080AF964	thumb	create__30CarpetMonsterYankCarpetFactoryUsP4Unit
0x080AF984	thumb	create__21BatteryManJumpFactoryUsP4Unit
0x080AF9A4	thumb	create__21MonsterPkLoveOFactoryUsP4Unit
0x080AF9C4	thumb	create__21MonsterPkLoveAFactoryUsP4Unit
0x080AF9E4	thumb	create__24MonsterPkThunderAFactoryUsP4Unit
0x080AFA04	thumb	create__24MonsterPsiMagnetAFactoryUsP4Unit
0x080AFA24	thumb	create__33NewFassadMusicalHornAttackFactoryUsP4Unit
0x080AFA44	thumb	create__29MaskedManLightningBoltFactoryUsP4Unit
0x080AFA64	thumb	create__20MonsterAttackFactoryUsP4Unit
0x080AFA84	thumb	create__26RhinocerocketChargeFactoryUsP4Unit
0x080AFAA4	thumb	create__28FiercePorkTrooperJumpFactoryUsP4Unit
0x080AFAC4	thumb	create__29JealousBassJamSessionBFactoryUsP4Unit
0x080AFAE4	thumb	create__29JealousBassJamSessionAFactoryUsP4Unit
0x080AFB04	thumb	create__23ClaymanCrashDownFactoryUsP4Unit
0x080AFB24	thumb	create__33LordPassionThrowEverythingFactoryUsP4Unit
0x080AFB44	thumb	create__25MonsterComboAttackFactoryUsP4Unit
0x080AFB64	thumb	create__31NKCyborgEndOfCenturyBeamFactoryUsP4Unit
0x080AFB84	thumb	create__28PigmaskMajorThrowBombFactoryUsP4Unit
0x080AFBA4	thumb	create__21ExplosiveBlastFactoryUsP4Unit
0x080AFBC4	thumb	create__26MasterEddyWhirlpoolFactoryUsP4Unit
0x080AFBE4	thumb	create__19FishRoeManLeapMouthFactoryUsP4Unit
0x080AFC04	thumb	create__28MrGenetorDischargeZapFactoryUsP4Unit
0x080AFC24	thumb	create__15HPSuckerFactoryUsP4Unit
0x080AFC44	thumb	create__28MechaTurtleMachineGunFactoryUsP4Unit
0x080AFC64	thumb	create__25PorkTankFireCannonFactoryUsP4Unit
0x080AFC84	thumb	create__25OhSoSnakeDiveWaterFactoryUsP4Unit
0x080AFCA4	thumb	create__26SpinSomethingAroundFactoryUsP4Unit
0x080AFCC4	thumb	create__16BloodSuckFactoryUsP4Unit
0x080AFCE4	thumb	create__18ShootFlamesFactoryUsP4Unit
0x080AFD04	thumb	create__26DefaultMonsterSkillFactoryUsP4Unit
0x080AFD24	thumb	__14CallForHelp6thUsP4Unit
0x080AFD40	thumb	__17FireflyBuzzAroundUsP4Unit
0x080AFD5C	thumb	__13SoundAlarm3rdUsP4Unit
0x080AFD78	thumb	__22MiracleFassadEmitLightUsP4Unit
0x080AFD94	thumb	__15MonsterSkill237UsP4Unit
0x080AFDB0	thumb	__17MechaStartBeepingUsP4Unit
0x080AFDCC	thumb	__16TLCTreeBabyBirdsUsP4Unit
0x080AFDE8	thumb	__17StrikeBarrierPoseUsP4Unit
0x080AFE04	thumb	__19BarrierTrioDropPoseUsP4Unit
0x080AFE20	thumb	__18BarrierPoseCrushedUsP4Unit
0x080AFE3C	thumb	__20MagmanEruptPyrefliesUsP4Unit
0x080AFE58	thumb	__20PigmaskCaptainRunOffUsP4Unit
0x080AFE74	thumb	__14ShortCircuitedUsP4Unit
0x080AFE90	thumb	__13SoundAlarm2ndUsP4Unit
0x080AFEAC	thumb	__23MrGenetorFinishChargingUsP4Unit
0x080AFEC8	thumb	__24MissMarshmallowTickedOffUsP4Unit
0x080AFEE4	thumb	__25FiercePorkTrooperAngerMaxUsP4Unit
0x080AFF00	thumb	__14CallForHelp5thUsP4Unit
0x080AFF1C	thumb	__14CallForHelp4thUsP4Unit
0x080AFF38	thumb	__14MarchingAttackUsP4Unit
0x080AFF54	thumb	__24MonsterSixteenBeatAttackUsP4Unit
0x080AFF70	thumb	__14MonsterSkill94UsP4Unit
0x080AFF8C	thumb	__19MonsterLookOtherWayUsP4Unit
0x080AFFA8	thumb	__16MonsterPkFreezeGUsP4Unit
0x080AFFC4	thumb	__16PigtuniaSowSeedsUsP4Unit
0x080AFFE0	thumb	__14CallForHelp3rdUsP4Unit
0x080AFFFC	thumb	__20SquawkingStickSqueakUsP4Unit
0x080B0018	thumb	__15MonsterSkill156UsP4Unit
0x080B0034	thumb	__13GooeyGooSplitUsP4Unit
0x080B0050	thumb	__23SandLizardEatDungBeetleUsP4Unit
0x080B006C	thumb	__15OhSoSnakeEmergeUsP4Unit
0x080B0088	thumb	__10SoundAlarmUsP4Unit
0x080B00A4	thumb	__12MonsterGetUpUsP4Unit
0x080B00C0	thumb	__17PseudoorShutDoorsUsP4Unit
0x080B00DC	thumb	__15DropFromCeilingUsP4Unit
0x080B0120	thumb	__11CallForHelpUsP4Unit
0x080B013C	thumb	__21WalkingBushieGreetingUsP4Unit
0x080B0158	thumb	__14CallForHelp2ndUsP4Unit
0x080B0174	thumb	__14MonsterSkillF1UsP4Unit
0x080B0190	thumb	__17MonsterTurnAroundUsP4Unit
0x080B01AC	thumb	__12ShieldKillerUsP4Unit
0x080B01C8	thumb	__14PaleGreenLightUsP4Unit
0x080B01E4	thumb	__15MonsterHealingAUsP4Unit
0x080B0200	thumb	__20PigmaskMajorTimeBombUsP4Unit
0x080B021C	thumb	__10PorkyCoughUsP4Unit
0x080B0238	thumb	__13PowerUpSystemUsP4Unit
0x080B0254	thumb	__17MonsterPkFlash2ndUsP4Unit
0x080B0270	thumb	__18MonsterPsiCounterAUsP4Unit
0x080B028C	thumb	__17MonsterPsiShieldAUsP4Unit
0x080B02A8	thumb	__15MonsterCounterAUsP4Unit
0x080B02C4	thumb	__14MonsterPkFlashUsP4Unit
0x080B02E0	thumb	__14MonsterShieldAUsP4Unit
0x080B02FC	thumb	__23CarpetMonsterYankCarpetUsP4Unit
0x080B0318	thumb	__14BatteryManJumpUsP4Unit
0x080B0334	thumb	__14MonsterPkLoveOUsP4Unit
0x080B0350	thumb	__14MonsterPkLoveAUsP4Unit
0x080B036C	thumb	__17MonsterPkThunderAUsP4Unit
0x080B0388	thumb	__17MonsterPsiMagnetAUsP4Unit
0x080B03A8	thumb	__26NewFassadMusicalHornAttackUsP4Unit
0x080B03C4	thumb	__22MaskedManLightningBoltUsP4Unit
0x080B03E0	thumb	__13MonsterAttackUsP4Unit
0x080B03FC	thumb	__19RhinocerocketChargeUsP4Unit
0x080B041C	thumb	__21FiercePorkTrooperJumpUsP4Unit
0x080B0438	thumb	__22JealousBassJamSessionBUsP4Unit
0x080B0458	thumb	__22JealousBassJamSessionAUsP4Unit
0x080B0478	thumb	__16ClaymanCrashDownUsP4Unit
0x080B0494	thumb	__26LordPassionThrowEverythingUsP4Unit
0x080B04B0	thumb	__18MonsterComboAttackUsP4Unit
0x080B04CC	thumb	__24NKCyborgEndOfCenturyBeamUsP4Unit
0x080B04E8	thumb	__21PigmaskMajorThrowBombUsP4Unit
0x080B0504	thumb	__14ExplosiveBlastUsP4Unit
0x080B0520	thumb	__19MasterEddyWhirlpoolUsP4Unit
0x080B053C	thumb	__19FishRoeManLeapMouthUsP4Unit
0x080B0558	thumb	__21MrGenetorDischargeZapUsP4Unit
0x080B0574	thumb	__8HPSuckerUsP4Unit
0x080B0590	thumb	__21MechaTurtleMachineGunUsP4Unit
0x080B05AC	thumb	__18PorkTankFireCannonUsP4Unit
0x080B05C8	thumb	__18OhSoSnakeDiveWaterUsP4Unit
0x080B05E4	thumb	__19SpinSomethingAroundUsP4Unit
0x080B0604	thumb	__9BloodSuckUsP4Unit
0x080B0624	thumb	__11ShootFlamesUsP4Unit
0x080B0640	thumb	__19DefaultMonsterSkillUsP4Unit
0x080B065C	thumb	onSuccess__14CallForHelp6thP4Unit
0x080B0758	thumb	tellUseMessage__14CallForHelp6th
0x080B0774	thumb	dt__14CallForHelp6th
0x080B0788	thumb	onSuccess__17FireflyBuzzAroundP4Unit
0x080B0820	thumb	tellUseMessage__17FireflyBuzzAround
0x080B083C	thumb	dt__17FireflyBuzzAround
0x080B0850	thumb	tellMissed__13SoundAlarm3rdP4Unit
0x080B0894	thumb	onSuccess__13SoundAlarm3rdP4Unit
0x080B0950	thumb	calcDidHit__13SoundAlarm3rdP4Unit
0x080B097C	thumb	tellUseMessage__13SoundAlarm3rd
0x080B0998	thumb	dt__13SoundAlarm3rd
0x080B09AC	thumb	tellMissed__22MiracleFassadEmitLightP4Unit
0x080B09F4	thumb	onSuccess__22MiracleFassadEmitLightP4Unit
0x080B0A78	thumb	dt__22MiracleFassadEmitLight
0x080B0A8C	thumb	onSuccess__15MonsterSkill237P4Unit
0x080B0B30	thumb	dt__15MonsterSkill237
0x080B0B44	thumb	tellMissed__17MechaStartBeepingP4Unit
0x080B0B88	thumb	onSuccess__17MechaStartBeepingP4Unit
0x080B0BDC	thumb	sub_080B0BDC__17MechaStartBeeping
0x080B0C78	thumb	calcDidHit__17MechaStartBeepingP4Unit
0x080B0CA4	thumb	dt__17MechaStartBeeping
0x080B0CB8	thumb	tellMissed__16TLCTreeBabyBirdsP4Unit
0x080B0CFC	thumb	onSuccess__16TLCTreeBabyBirdsP4Unit
0x080B0DA0	thumb	calcDidHit__16TLCTreeBabyBirdsP4Unit
0x080B0DCC	thumb	tellUseMessage__16TLCTreeBabyBirds
0x080B0DE8	thumb	dt__16TLCTreeBabyBirds
0x080B0DFC	thumb	onSuccess__17StrikeBarrierPoseP4Unit
0x080B0E50	thumb	dt__17StrikeBarrierPose
0x080B0E64	thumb	tellUseMessage__19BarrierTrioDropPose
0x080B0EA8	thumb	dt__19BarrierTrioDropPose
0x080B0EBC	thumb	tellUseMessage__18BarrierPoseCrushed
0x080B0F24	thumb	dt__18BarrierPoseCrushed
0x080B0F38	thumb	onSuccess__20MagmanEruptPyrefliesP4Unit
0x080B1144	thumb	dt__20MagmanEruptPyreflies
0x080B1158	thumb	onSuccess__20PigmaskCaptainRunOffP4Unit
0x080B1224	thumb	dt__20PigmaskCaptainRunOff
0x080B1238	thumb	playAnim__14ShortCircuited
0x080B136C	thumb	dt__14ShortCircuited
0x080B1380	thumb	tellMissed__13SoundAlarm2ndP4Unit
0x080B13C4	thumb	onSuccess__13SoundAlarm2ndP4Unit
0x080B13D4	thumb	calcDidHit__13SoundAlarm2ndP4Unit
0x080B13F8	thumb	tellUseMessage__13SoundAlarm2nd
0x080B1414	thumb	dt__13SoundAlarm2nd
0x080B1428	thumb	playAnim__23MrGenetorFinishCharging
0x080B1468	thumb	dt__23MrGenetorFinishCharging
0x080B147C	thumb	onSuccess__24MissMarshmallowTickedOffP4Unit
0x080B15AC	thumb	dt__24MissMarshmallowTickedOff
0x080B15C0	thumb	onSuccess__25FiercePorkTrooperAngerMaxP4Unit
0x080B163C	thumb	dt__25FiercePorkTrooperAngerMax
0x080B1650	thumb	tellMissed__14CallForHelp5thP4Unit
0x080B1694	thumb	onSuccess__14CallForHelp5thP4Unit
0x080B1718	thumb	calcDidHit__14CallForHelp5thP4Unit
0x080B1744	thumb	tellUseMessage__14CallForHelp5th
0x080B1760	thumb	dt__14CallForHelp5th
0x080B1774	thumb	tellMissed__14CallForHelp4thP4Unit
0x080B17B8	thumb	onSuccess__14CallForHelp4thP4Unit
0x080B183C	thumb	calcDidHit__14CallForHelp4thP4Unit
0x080B1868	thumb	tellUseMessage__14CallForHelp4th
0x080B1884	thumb	dt__14CallForHelp4th
0x080B1898	thumb	onSuccess__14MarchingAttackP4Unit
0x080B18F0	thumb	dt__14MarchingAttack
0x080B1904	thumb	onSuccess__24MonsterSixteenBeatAttackP4Unit
0x080B195C	thumb	dt__24MonsterSixteenBeatAttack
0x080B1970	thumb	tellMissed__14MonsterSkill94P4Unit
0x080B19B4	thumb	onSuccess__14MonsterSkill94P4Unit
0x080B1C1C	thumb	calcDidHit__14MonsterSkill94P4Unit
0x080B1C34	thumb	dt__14MonsterSkill94
0x080B1C48	thumb	onSuccess__19MonsterLookOtherWayP4Unit
0x080B1C88	thumb	dt__19MonsterLookOtherWay
0x080B1C9C	thumb	onSuccess__16MonsterPkFreezeGP4Unit
